row.id,Genus_Species,altname,nametype,complex,with.data
6499,Eulia ministrana,Eulia ministrana,binomial,FALSE,FALSE
6500,Eulia ministrana,Ferruginous Eulia Moth,english,FALSE,FALSE
6501,Eulithis destinata,Eulithis destinata,binomial,FALSE,FALSE
6502,Eulithis diversilineata,Eulithis diversilineata,binomial,FALSE,FALSE
6503,Eulithis diversilineata,Lesser Grapevine Looper Moth,english,FALSE,FALSE
6504,Eulithis diversilineata--gracilineata,Eulithis diversilineata,sp.complex,TRUE,FALSE
6505,Eulithis diversilineata--gracilineata,Eulithis diversilineata--gracilineata,sp.complex,TRUE,TRUE
6506,Eulithis diversilineata--gracilineata,Eulithis gracilineata,sp.complex,TRUE,FALSE
6507,Eulithis explanata,Eulithis explanata,binomial,FALSE,TRUE
6508,Eulithis explanata,White Eulithis Moth,english,FALSE,FALSE
6509,Eulithis flavibrunneata,Eulithis flavibrunneata,binomial,FALSE,FALSE
6510,Eulithis gracilineata,Eulithis gracilineata,binomial,FALSE,FALSE
6511,Eulithis gracilineata,Greater Grapevine Looper Moth,english,FALSE,FALSE
6512,Eulithis luteolata,Eulithis luteolata,binomial,FALSE,FALSE
6513,Eulithis mellinata,Eulithis mellinata,binomial,FALSE,FALSE
6514,Eulithis molliculata,Dimorphic Eulithis Moth,english,FALSE,FALSE
6515,Eulithis molliculata,Eulithis molliculata,binomial,FALSE,FALSE
6516,Eulithis populata,Eulithis populata,binomial,FALSE,FALSE
6517,Eulithis propulsata,Eulithis propulsata,binomial,FALSE,FALSE
6518,Eulithis prunata,Eulithis prunata,binomial,FALSE,FALSE
6519,Eulithis serrataria,Eulithis serrataria,binomial,FALSE,FALSE
6520,Eulithis serrataria,Serrated Eulithis Moth,english,FALSE,FALSE
6521,Eulithis testata,Chevron Moth,english,FALSE,FALSE
6522,Eulithis testata,Eulithis testata,binomial,FALSE,FALSE
6523,Eulithis xylina,Eulithis xylina,binomial,FALSE,FALSE
6524,Eulithosia composita,Eulithosia composita,binomial,FALSE,FALSE
6525,Eulithosia discistriga,Eulithosia discistriga,binomial,FALSE,FALSE
6526,Eulithosia papago,Eulithosia papago,binomial,FALSE,FALSE
6527,Eulithosia plesioglauca,Eulithosia plesioglauca,binomial,FALSE,FALSE
6528,Eulogia ochrifrontella,Broad-banded Eulogia Moth,english,FALSE,FALSE
6529,Eulogia ochrifrontella,Eulogia ochrifrontella,binomial,FALSE,FALSE
6530,Eulyonetia inornatella,Eulyonetia inornatella,binomial,FALSE,FALSE
6531,Eumacaria madopata,Brown-bordered Geometer Moth,english,FALSE,FALSE
6532,Eumacaria madopata,Eumacaria madopata,binomial,FALSE,FALSE
6533,Eumacrodes yponomeutaria,Eumacrodes yponomeutaria,binomial,FALSE,FALSE
6534,Eumaeus atala,Eumaeus atala,binomial,FALSE,TRUE
6535,Eumaeus toxea,Eumaeus toxea,binomial,FALSE,FALSE
6536,Eumarozia malachitana,Eumarozia malachitana,binomial,FALSE,FALSE
6537,Eumarozia malachitana,Sculptured Moth,english,FALSE,FALSE
6538,Eumorpha achemon,Achemon Sphinx Moth,english,FALSE,FALSE
6539,Eumorpha achemon,Eumorpha achemon,binomial,FALSE,FALSE
6540,Eumorpha anchemolus,Eumorpha anchemolus,binomial,FALSE,FALSE
6541,Eumorpha elisa,Eumorpha elisa,binomial,FALSE,FALSE
6542,Eumorpha fasciatus,Banded Sphinx Moth,english,FALSE,FALSE
6543,Eumorpha fasciatus,Eumorpha fasciatus,binomial,FALSE,FALSE
6544,Eumorpha intermedia,Eumorpha intermedia,binomial,FALSE,FALSE
6545,Eumorpha intermedia,Intermediate Sphinx Moth,english,FALSE,FALSE
6546,Eumorpha labruscae,Eumorpha labruscae,binomial,FALSE,FALSE
6547,Eumorpha labruscae,Gaudy Sphinx Moth,english,FALSE,FALSE
6548,Eumorpha megaeacus,Eumorpha megaeacus,binomial,FALSE,FALSE
6549,Eumorpha pandorus,Eumorpha pandorus,binomial,FALSE,FALSE
6550,Eumorpha pandorus,Pandorus Sphinx Moth,english,FALSE,FALSE
6551,Eumorpha satellitia,Eumorpha satellitia,binomial,FALSE,FALSE
6552,Eumorpha satellitia,Satellite Sphinx Moth,english,FALSE,FALSE
6553,Eumorpha typhon,Eumorpha typhon,binomial,FALSE,FALSE
6554,Eumorpha typhon,Typhon Sphinx Moth,english,FALSE,FALSE
6555,Eumorpha vitis,Eumorpha vitis,binomial,FALSE,FALSE
6556,Eumorpha vitis,Vine Sphinx Moth,english,FALSE,FALSE
6557,Eumysia fuscatella,Eumysia fuscatella,binomial,FALSE,FALSE
6558,Eumysia idahoensis,Eumysia idahoensis,binomial,FALSE,FALSE
6559,Eumysia maidella,Eumysia maidella,binomial,FALSE,FALSE
6560,Eumysia mysiella,Eumysia mysiella,binomial,FALSE,FALSE
6561,Eumysia pallidipennella,Eumysia pallidipennella,binomial,FALSE,FALSE
6562,Eumysia semicana,Eumysia semicana,binomial,FALSE,FALSE
6563,Eunica monima,Eunica monima,binomial,FALSE,FALSE
6564,Eunica tatila,Eunica tatila,binomial,FALSE,TRUE
6565,Eupackardia calleta,Calleta Silkmoth,english,FALSE,FALSE
6566,Eupackardia calleta,Eupackardia calleta,binomial,FALSE,FALSE
6567,Euparthenos nubilis,Euparthenos nubilis,binomial,FALSE,TRUE
6568,Euparthenos nubilis,Locust Underwing Moth,english,FALSE,FALSE
6569,Euphilotes ancilla,Euphilotes ancilla,binomial,FALSE,FALSE
6570,Euphilotes battoides,Euphilotes battoides,binomial,FALSE,FALSE
6571,Euphilotes baueri,Euphilotes baueri,binomial,FALSE,FALSE
6572,Euphilotes bernardino,Euphilotes bernardino,binomial,FALSE,FALSE
6573,Euphilotes centralis,Euphilotes centralis,binomial,FALSE,FALSE
6574,Euphilotes columbiae,Euphilotes columbiae,binomial,FALSE,FALSE
6575,Euphilotes ellisii,Euphilotes ellisii,binomial,FALSE,FALSE
6576,Euphilotes enoptes,Euphilotes enoptes,binomial,FALSE,FALSE
6577,Euphilotes glaucon,Euphilotes glaucon,binomial,FALSE,FALSE
6578,Euphilotes mojave,Euphilotes mojave,binomial,FALSE,FALSE
6579,Euphilotes pallescens,Euphilotes pallescens,binomial,FALSE,FALSE
6580,Euphilotes rita,Euphilotes rita,binomial,FALSE,FALSE
6581,Euphilotes spaldingi,Euphilotes spaldingi,binomial,FALSE,FALSE
6582,Euphilotes stanfordorum,Euphilotes stanfordorum,binomial,FALSE,FALSE
6583,Euphydryas anicia,Euphydryas anicia,binomial,FALSE,FALSE
6584,Euphydryas chalcedona,Euphydryas chalcedona,binomial,FALSE,FALSE
6585,Euphydryas colon,Euphydryas colon,binomial,FALSE,FALSE
6586,Euphydryas editha,Euphydryas editha,binomial,FALSE,FALSE
6587,Euphydryas gillettii,Euphydryas gillettii,binomial,FALSE,FALSE
6588,Euphydryas phaeton,BACH,code,FALSE,TRUE
6589,Euphydryas phaeton,Baltimore Checkerspot,english,FALSE,FALSE
6590,Euphydryas phaeton,Euphydryas phaeton,binomial,FALSE,TRUE
6591,Euphyes arpa,Euphyes arpa,binomial,FALSE,TRUE
6592,Euphyes bayensis,Euphyes bayensis,binomial,FALSE,TRUE
6593,Euphyes berryi,Euphyes berryi,binomial,FALSE,TRUE
6594,Euphyes bimacula,Euphyes bimacula,binomial,FALSE,TRUE
6595,Euphyes conspicua,Black Dash,english,FALSE,FALSE
6596,Euphyes conspicua,BLDA,code,FALSE,TRUE
6597,Euphyes conspicua,Euphyes conspicua,binomial,FALSE,TRUE
6598,Euphyes dion,Dion Skipper,english,FALSE,TRUE
6599,Euphyes dion,DISK,code,FALSE,TRUE
6600,Euphyes dion,Euphyes dion,binomial,FALSE,TRUE
6601,Euphyes dukesi,Euphyes dukesi,binomial,FALSE,TRUE
6602,Euphyes pilatka,Euphyes pilatka,binomial,FALSE,TRUE
6603,Euphyes vestris,DNSK,code,FALSE,TRUE
6604,Euphyes vestris,Dun Skipper,english,FALSE,TRUE
6605,Euphyes vestris,Euphyes vestris,binomial,FALSE,TRUE
6606,Euphyia implicata,Euphyia implicata,binomial,FALSE,FALSE
6607,Euphyia intermediata,Euphyia intermediata,binomial,FALSE,TRUE
6608,Euphyia intermediata,Sharp-angled Carpet Moth,english,FALSE,FALSE
6609,Euphyia minima,Euphyia minima,binomial,FALSE,FALSE
6610,Euphyia swetti,Euphyia swetti,binomial,FALSE,FALSE
6611,Eupinivora ponderosae,Eupinivora ponderosae,binomial,FALSE,FALSE
6612,Eupithecia absinthiata,Eupithecia absinthiata,binomial,FALSE,FALSE
6613,Eupithecia acutipennis,Eupithecia acutipennis,binomial,FALSE,FALSE
6614,Eupithecia adequata,Eupithecia adequata,binomial,FALSE,FALSE
6615,Eupithecia affinata,Eupithecia affinata,binomial,FALSE,FALSE
6616,Eupithecia agnesata,Eupithecia agnesata,binomial,FALSE,FALSE
6617,Eupithecia albicapitata,Eupithecia albicapitata,binomial,FALSE,FALSE
6618,Eupithecia albigrisata,Eupithecia albigrisata,binomial,FALSE,FALSE
6619,Eupithecia albimontanata,Eupithecia albimontanata,binomial,FALSE,FALSE
6620,Eupithecia alpinata,Eupithecia alpinata,binomial,FALSE,FALSE
6621,Eupithecia ammonata,Eupithecia ammonata,binomial,FALSE,FALSE
6622,Eupithecia annulata,Eupithecia annulata,binomial,FALSE,FALSE
6623,Eupithecia annulata,Larch Pug Moth,english,FALSE,FALSE
6624,Eupithecia anticaria,Eupithecia anticaria,binomial,FALSE,FALSE
6625,Eupithecia appendiculata,Eupithecia appendiculata,binomial,FALSE,FALSE
6626,Eupithecia assimilata,Eupithecia assimilata,binomial,FALSE,FALSE
6627,Eupithecia behrensata,Eupithecia behrensata,binomial,FALSE,FALSE
6628,Eupithecia biedermanata,Eupithecia biedermanata,binomial,FALSE,FALSE
6629,Eupithecia bivittata,Eupithecia bivittata,binomial,FALSE,FALSE
6630,Eupithecia bolterii,Eupithecia bolterii,binomial,FALSE,TRUE
6631,Eupithecia borealis,Eupithecia borealis,binomial,FALSE,FALSE
6632,Eupithecia bowmani,Eupithecia bowmani,binomial,FALSE,FALSE
6633,Eupithecia broui,Eupithecia broui,binomial,FALSE,FALSE
6634,Eupithecia bryanti,Eupithecia bryanti,binomial,FALSE,FALSE
6635,Eupithecia carneata,Eupithecia carneata,binomial,FALSE,FALSE
6636,Eupithecia casloata,Eupithecia casloata,binomial,FALSE,FALSE
6637,Eupithecia castellata,Eupithecia castellata,binomial,FALSE,FALSE
6638,Eupithecia catalinata,Eupithecia catalinata,binomial,FALSE,FALSE
6639,Eupithecia cazieri,Eupithecia cazieri,binomial,FALSE,FALSE
6640,Eupithecia cestata,Eupithecia cestata,binomial,FALSE,FALSE
6641,Eupithecia cestatoides,Eupithecia cestatoides,binomial,FALSE,FALSE
6642,Eupithecia chiricahuata,Eupithecia chiricahuata,binomial,FALSE,FALSE
6643,Eupithecia chlorofasciata,Eupithecia chlorofasciata,binomial,FALSE,FALSE
6644,Eupithecia cimicifugata,Eupithecia cimicifugata,binomial,FALSE,FALSE
6645,Eupithecia classicata,Eupithecia classicata,binomial,FALSE,FALSE
6646,Eupithecia cocoata,Eupithecia cocoata,binomial,FALSE,FALSE
6647,Eupithecia cognizata,Eupithecia cognizata,binomial,FALSE,FALSE
6648,Eupithecia coloradensis,Eupithecia coloradensis,binomial,FALSE,FALSE
6649,Eupithecia columbiata,Eupithecia columbiata,binomial,FALSE,FALSE
6650,Eupithecia columbrata,Eupithecia columbrata,binomial,FALSE,FALSE
6651,Eupithecia cretaceata,Eupithecia cretaceata,binomial,FALSE,FALSE
6652,Eupithecia cretata,Eupithecia cretata,binomial,FALSE,FALSE
6653,Eupithecia cupressata,Eupithecia cupressata,binomial,FALSE,FALSE
6654,Eupithecia dichroma,Eupithecia dichroma,binomial,FALSE,FALSE
6655,Eupithecia edna,Eupithecia edna,binomial,FALSE,FALSE
6656,Eupithecia exudata,Eupithecia exudata,binomial,FALSE,FALSE
6657,Eupithecia flavigutta,Eupithecia flavigutta,binomial,FALSE,FALSE
6658,Eupithecia fletcherata,Eupithecia fletcherata,binomial,FALSE,FALSE
6659,Eupithecia fletcherata,Fletcher's Eupithecia,english,FALSE,FALSE
6660,Eupithecia fredericki,Eupithecia fredericki,binomial,FALSE,FALSE
6661,Eupithecia gelidata,Eupithecia gelidata,binomial,FALSE,FALSE
6662,Eupithecia gilata,Eupithecia gilata,binomial,FALSE,FALSE
6663,Eupithecia gilvipennata,Eupithecia gilvipennata,binomial,FALSE,FALSE
6664,Eupithecia graefii,Eupithecia graefii,binomial,FALSE,FALSE
6665,Eupithecia harrisonata,Eupithecia harrisonata,binomial,FALSE,FALSE
6666,Eupithecia helena,Eupithecia helena,binomial,FALSE,FALSE
6667,Eupithecia herefordaria,Eupithecia herefordaria,binomial,FALSE,FALSE
6668,Eupithecia herefordaria,Hereford's Eupithecia Moth,english,FALSE,FALSE
6669,Eupithecia hohokamae,Eupithecia hohokamae,binomial,FALSE,FALSE
6670,Eupithecia huachuca,Eupithecia huachuca,binomial,FALSE,FALSE
6671,Eupithecia implorata,Eupithecia implorata,binomial,FALSE,FALSE
6672,Eupithecia indistincta,Eupithecia indistincta,binomial,FALSE,FALSE
6673,Eupithecia insolabilis,Eupithecia insolabilis,binomial,FALSE,FALSE
6674,Eupithecia interruptofasciata,Eupithecia interruptofasciata,binomial,FALSE,FALSE
6675,Eupithecia interruptofasciata,Juniper Looper Moth,english,FALSE,FALSE
6676,Eupithecia intricata,Eupithecia intricata,binomial,FALSE,FALSE
6677,Eupithecia jamesi,Eupithecia jamesi,binomial,FALSE,FALSE
6678,Eupithecia jejunata,Eupithecia jejunata,binomial,FALSE,FALSE
6679,Eupithecia joanata,Eupithecia joanata,binomial,FALSE,FALSE
6680,Eupithecia johnstoni,Eupithecia johnstoni,binomial,FALSE,FALSE
6681,Eupithecia karenae,Eupithecia karenae,binomial,FALSE,FALSE
6682,Eupithecia lachrymosa,Eupithecia lachrymosa,binomial,FALSE,FALSE
6683,Eupithecia lafontaineata,Eupithecia lafontaineata,binomial,FALSE,FALSE
6684,Eupithecia lariciata,Eupithecia lariciata,binomial,FALSE,FALSE
6685,Eupithecia lariciata,Larch Pug Moth,english,FALSE,FALSE
6686,Eupithecia litoris,Eupithecia litoris,binomial,FALSE,FALSE
6687,Eupithecia longidens,Eupithecia longidens,binomial,FALSE,TRUE
6688,Eupithecia longipalpata,Eupithecia longipalpata,binomial,FALSE,FALSE
6689,Eupithecia macdunnoughi,Eupithecia macdunnoughi,binomial,FALSE,FALSE
6690,Eupithecia macfarlandi,Eupithecia macfarlandi,binomial,FALSE,FALSE
6691,Eupithecia macrocarpata,Eupithecia macrocarpata,binomial,FALSE,FALSE
6692,Eupithecia maestosa,Eupithecia maestosa,binomial,FALSE,FALSE
6693,Eupithecia matheri,Eupithecia matheri,binomial,FALSE,FALSE
6694,Eupithecia miserulata,Common Eupithecia Moth,english,FALSE,FALSE
6695,Eupithecia miserulata,Eupithecia miserulata,binomial,FALSE,TRUE
6696,Eupithecia misturata,Eupithecia misturata,binomial,FALSE,FALSE
6697,Eupithecia monacheata,Eupithecia monacheata,binomial,FALSE,FALSE
6698,Eupithecia multiscripta,Eupithecia multiscripta,binomial,FALSE,FALSE
6699,Eupithecia multistrigata,Eupithecia multistrigata,binomial,FALSE,FALSE
6700,Eupithecia mutata,Eupithecia mutata,binomial,FALSE,FALSE
6701,Eupithecia mutata,Spruce Cone Looper Moth,english,FALSE,FALSE
6702,Eupithecia mystiata,Eupithecia mystiata,binomial,FALSE,FALSE
6703,Eupithecia nabokovi,Eupithecia nabokovi,binomial,FALSE,FALSE
6704,Eupithecia neomexicana,Eupithecia neomexicana,binomial,FALSE,FALSE
6705,Eupithecia nevadata,Eupithecia nevadata,binomial,FALSE,FALSE
6706,Eupithecia nimbicolor,Eupithecia nimbicolor,binomial,FALSE,FALSE
6707,Eupithecia nimbosa,Eupithecia nimbosa,binomial,FALSE,FALSE
6708,Eupithecia niphadophilata,Eupithecia niphadophilata,binomial,FALSE,FALSE
6709,Eupithecia niveifascia,Eupithecia niveifascia,binomial,FALSE,FALSE
6710,Eupithecia nonanticaria,Eupithecia nonanticaria,binomial,FALSE,FALSE
6711,Eupithecia olivacea,Eupithecia olivacea,binomial,FALSE,FALSE
6712,Eupithecia ornata,Eupithecia ornata,binomial,FALSE,FALSE
6713,Eupithecia owenata,Eupithecia owenata,binomial,FALSE,FALSE
6714,Eupithecia palmata,Eupithecia palmata,binomial,FALSE,FALSE
6715,Eupithecia palpata,Eupithecia palpata,binomial,FALSE,FALSE
6716,Eupithecia palpata,Small Pine Looper Moth,english,FALSE,FALSE
6717,Eupithecia peckorum,Eupithecia peckorum,binomial,FALSE,FALSE
6718,Eupithecia peckorum,Peck's Pug Moth,english,FALSE,FALSE
6719,Eupithecia penablanca,Eupithecia penablanca,binomial,FALSE,FALSE
6720,Eupithecia perfusca,Eupithecia perfusca,binomial,FALSE,FALSE
6721,Eupithecia persimulata,Eupithecia persimulata,binomial,FALSE,FALSE
6722,Eupithecia pertusata,Eupithecia pertusata,binomial,FALSE,FALSE
6723,Eupithecia phyllisae,Eupithecia phyllisae,binomial,FALSE,FALSE
6724,Eupithecia piccata,Eupithecia piccata,binomial,FALSE,FALSE
6725,Eupithecia pinata,Eupithecia pinata,binomial,FALSE,FALSE
6726,Eupithecia placidata,Eupithecia placidata,binomial,FALSE,FALSE
6727,Eupithecia plumasata,Eupithecia plumasata,binomial,FALSE,FALSE
6728,Eupithecia pretansata,Eupithecia pretansata,binomial,FALSE,FALSE
6729,Eupithecia prostrata,Eupithecia prostrata,binomial,FALSE,FALSE
6730,Eupithecia pseudotsugata,Eupithecia pseudotsugata,binomial,FALSE,FALSE
6731,Eupithecia purpurissata,Eupithecia purpurissata,binomial,FALSE,FALSE
6732,Eupithecia pusillata,Eupithecia pusillata,binomial,FALSE,FALSE
6733,Eupithecia pygmaeata,Eupithecia pygmaeata,binomial,FALSE,FALSE
6734,Eupithecia quakerata,Eupithecia quakerata,binomial,FALSE,FALSE
6735,Eupithecia ravocostaliata,Eupithecia ravocostaliata,binomial,FALSE,FALSE
6736,Eupithecia ravocostaliata,Tawny Eupithecia Moth,english,FALSE,FALSE
6737,Eupithecia redingtonia,Eupithecia redingtonia,binomial,FALSE,FALSE
6738,Eupithecia regina,Eupithecia regina,binomial,FALSE,FALSE
6739,Eupithecia rindgei,Eupithecia rindgei,binomial,FALSE,FALSE
6740,Eupithecia rotundopuncta,Eupithecia rotundopuncta,binomial,FALSE,FALSE
6741,Eupithecia russeliata,Eupithecia russeliata,binomial,FALSE,FALSE
6742,Eupithecia sabulosata,Eupithecia sabulosata,binomial,FALSE,FALSE
6743,Eupithecia satyrata,Eupithecia satyrata,binomial,FALSE,FALSE
6744,Eupithecia scabrogata,Eupithecia scabrogata,binomial,FALSE,FALSE
6745,Eupithecia segregata,Eupithecia segregata,binomial,FALSE,FALSE
6746,Eupithecia sewardata,Eupithecia sewardata,binomial,FALSE,FALSE
6747,Eupithecia sharronata,Eupithecia sharronata,binomial,FALSE,FALSE
6748,Eupithecia sheppardata,Eupithecia sheppardata,binomial,FALSE,FALSE
6749,Eupithecia shirleyata,Eupithecia shirleyata,binomial,FALSE,FALSE
6750,Eupithecia sierrae,Eupithecia sierrae,binomial,FALSE,FALSE
6751,Eupithecia sinuata,Eupithecia sinuata,binomial,FALSE,FALSE
6752,Eupithecia slossonata,Eupithecia slossonata,binomial,FALSE,FALSE
6753,Eupithecia sonora,Eupithecia sonora,binomial,FALSE,FALSE
6754,Eupithecia spermaphaga,Eupithecia spermaphaga,binomial,FALSE,FALSE
6755,Eupithecia sperryi,Eupithecia sperryi,binomial,FALSE,FALSE
6756,Eupithecia stellata,Eupithecia stellata,binomial,FALSE,FALSE
6757,Eupithecia strattonata,Eupithecia strattonata,binomial,FALSE,FALSE
6758,Eupithecia subapicata,Eupithecia subapicata,binomial,FALSE,FALSE
6759,Eupithecia subcolorata,Eupithecia subcolorata,binomial,FALSE,FALSE
6760,Eupithecia subfuscata,Eupithecia subfuscata,binomial,FALSE,FALSE
6761,Eupithecia subfuscata,Grey Pug Moth,english,FALSE,FALSE
6762,Eupithecia subvirens,Eupithecia subvirens,binomial,FALSE,FALSE
6763,Eupithecia succenturiata,Eupithecia succenturiata,binomial,FALSE,FALSE
6764,Eupithecia swettii,Eupithecia swettii,binomial,FALSE,FALSE
6765,Eupithecia tenuata,Eupithecia tenuata,binomial,FALSE,FALSE
6766,Eupithecia terrestrata,Eupithecia terrestrata,binomial,FALSE,FALSE
6767,Eupithecia tricolorata,Eupithecia tricolorata,binomial,FALSE,FALSE
6768,Eupithecia tripunctaria,Eupithecia tripunctaria,binomial,FALSE,FALSE
6769,Eupithecia uinta,Eupithecia uinta,binomial,FALSE,FALSE
6770,Eupithecia unicolor,Eupithecia unicolor,binomial,FALSE,FALSE
6771,Eupithecia vicksburgi,Eupithecia vicksburgi,binomial,FALSE,FALSE
6772,Eupithecia vitreotata,Eupithecia vitreotata,binomial,FALSE,FALSE
6773,Eupithecia woodgatata,Eupithecia woodgatata,binomial,FALSE,FALSE
6774,Eupithecia zelmira,Eupithecia zelmira,binomial,FALSE,FALSE
6775,Eupithecia zygadeniata,Eupithecia zygadeniata,binomial,FALSE,FALSE
6776,Euplexia benesimilis,American Angle Shades Moth,english,FALSE,FALSE
6777,Euplexia benesimilis,Euplexia benesimilis,binomial,FALSE,TRUE
6778,Euplexia triplaga,Euplexia triplaga,binomial,FALSE,FALSE
6779,Eupragia banis,Eupragia banis,binomial,FALSE,FALSE
6780,Eupragia hospita,Eupragia hospita,binomial,FALSE,FALSE
6781,Euproctis chrysorrhoea,Browntail Moth,english,FALSE,FALSE
6782,Euproctis chrysorrhoea,Euproctis chrysorrhoea,binomial,FALSE,FALSE
6783,Euproctis similis,Euproctis similis,binomial,FALSE,FALSE
6784,Euprora argentiliniella,Euprora argentiliniella,binomial,FALSE,FALSE
6785,Euproserpinus euterpe,Euproserpinus euterpe,binomial,FALSE,FALSE
6786,Euproserpinus phaeton,Euproserpinus phaeton,binomial,FALSE,FALSE
6787,Euproserpinus phaeton,Phaeton Primrose Sphinx Moth,english,FALSE,FALSE
6788,Euproserpinus wiesti,Euproserpinus wiesti,binomial,FALSE,FALSE
6789,Eupseudomorpha brillians,Eupseudomorpha brillians,binomial,FALSE,FALSE
6790,Eupseudosoma involuta,Eupseudosoma involuta,binomial,FALSE,FALSE
6791,Eupseudosoma involuta,Snowy Eupseudosoma Moth,english,FALSE,FALSE
6792,Eupsilia cirripalea,Eupsilia cirripalea,binomial,FALSE,FALSE
6793,Eupsilia cirripalea,Franclemont's Sallow Moth,english,FALSE,FALSE
6794,Eupsilia colorado,Eupsilia colorado,binomial,FALSE,FALSE
6795,Eupsilia devia,Eupsilia devia,binomial,FALSE,FALSE
6796,Eupsilia devia,Lost Sallow Moth,english,FALSE,FALSE
6797,Eupsilia fringata,Eupsilia fringata,binomial,FALSE,FALSE
6798,Eupsilia knowltoni,Eupsilia knowltoni,binomial,FALSE,FALSE
6799,Eupsilia morrisoni,Eupsilia morrisoni,binomial,FALSE,FALSE
6800,Eupsilia morrisoni,Morrison's Sallow Moth,english,FALSE,FALSE
6801,Eupsilia schweitzeri,Eupsilia schweitzeri,binomial,FALSE,FALSE
6802,Eupsilia sidus,Eupsilia sidus,binomial,FALSE,FALSE
6803,Eupsilia sidus,Sidus Sallow Moth,english,FALSE,FALSE
6804,Eupsilia tristigmata,Eupsilia tristigmata,binomial,FALSE,FALSE
6805,Eupsilia tristigmata,Three-Spotted Sallow Moth,english,FALSE,FALSE
6806,Eupsilia vinulenta,Eupsilia vinulenta,binomial,FALSE,FALSE
6807,Eupsilia vinulenta,Straight-Toothed Sallow Moth,english,FALSE,FALSE
6808,Euptoieta claudia,Euptoieta claudia,binomial,FALSE,TRUE
6809,Euptoieta claudia,VAFR,code,FALSE,TRUE
6810,Euptoieta claudia,Variegated Fritillary,english,FALSE,TRUE
6811,Euptoieta hegesia,Euptoieta hegesia,binomial,FALSE,TRUE
6812,Eupyrrhoglossum sagra,Eupyrrhoglossum sagra,binomial,FALSE,FALSE
6813,Eupyrrhoglossum sagra,Sagra Sphinx Moth,english,FALSE,FALSE
6814,Eurema albula,Eurema albula,binomial,FALSE,FALSE
6815,Eurema boisduvaliana,Eurema boisduvaliana,binomial,FALSE,FALSE
6816,Eurema daira,Eurema daira,binomial,FALSE,TRUE
6817,Eurema mexicana,Eurema mexicana,binomial,FALSE,TRUE
6818,Eurema salome,Eurema salome,binomial,FALSE,FALSE
6819,Eurhinosea flavaria,Eurhinosea flavaria,binomial,FALSE,FALSE
6820,Eurois astricta,Eurois astricta,binomial,FALSE,FALSE
6821,Eurois nigra,Eurois nigra,binomial,FALSE,FALSE
6822,Eurois occulta,Eurois occulta,binomial,FALSE,FALSE
6823,Eurois occulta,Great Brocade Moth,english,FALSE,FALSE
6824,Euros cervina,Euros cervina,binomial,FALSE,FALSE
6825,Euros osticollis,Euros osticollis,binomial,FALSE,FALSE
6826,Euros proprius,Euros proprius,binomial,FALSE,FALSE
6827,Eurrhyparodes lygdamis,Eurrhyparodes lygdamis,binomial,FALSE,FALSE
6828,Eurrhyparodes splendens,Eurrhyparodes splendens,binomial,FALSE,FALSE
6829,Eurysaccoides alternatus,Eurysaccoides alternatus,binomial,FALSE,FALSE
6830,Eurysaccoides gallaespinosae,Eurysaccoides gallaespinosae,binomial,FALSE,FALSE
6831,Eurythmia angulella,Eurythmia angulella,binomial,FALSE,FALSE
6832,Eurythmia furnella,Eurythmia furnella,binomial,FALSE,FALSE
6833,Eurythmia hospitella,Eurythmia hospitella,binomial,FALSE,FALSE
6834,Eurythmia spaldingella,Eurythmia spaldingella,binomial,FALSE,FALSE
6835,Eurythmia yavapaella,Eurythmia yavapaella,binomial,FALSE,FALSE
6836,Eurythmidia ignidorsella,Eurythmidia ignidorsella,binomial,FALSE,FALSE
6837,Eurytides marcellus,Eurytides marcellus,binomial,FALSE,TRUE
6838,Eurytides marcellus,Zebra Swallowtail,english,FALSE,TRUE
6839,Eurytides philolaus,Eurytides philolaus,binomial,FALSE,FALSE
6840,Eusarca argillaria,Eusarca argillaria,binomial,FALSE,FALSE
6841,Eusarca confusaria,Confused Eusarca Moth,english,FALSE,FALSE
6842,Eusarca confusaria,Eusarca confusaria,binomial,FALSE,TRUE
6843,Eusarca detractaria,Eusarca detractaria,binomial,FALSE,FALSE
6844,Eusarca distycharia,Eusarca distycharia,binomial,FALSE,FALSE
6845,Eusarca falcata,Eusarca falcata,binomial,FALSE,FALSE
6846,Eusarca fundaria,Dark-edged Eusarca Moth,english,FALSE,FALSE
6847,Eusarca fundaria,Eusarca fundaria,binomial,FALSE,FALSE
6848,Eusarca galbanaria,Eusarca galbanaria,binomial,FALSE,FALSE
6849,Eusarca geniculata,Eusarca geniculata,binomial,FALSE,FALSE
6850,Eusarca graceiaria,Eusarca graceiaria,binomial,FALSE,FALSE
6851,Eusarca lutzi,Eusarca lutzi,binomial,FALSE,FALSE
6852,Eusarca packardaria,Eusarca packardaria,binomial,FALSE,FALSE
6853,Eusarca packardaria,Packard's Eusarca Moth,english,FALSE,FALSE
6854,Eusarca subcineraria,Eusarca subcineraria,binomial,FALSE,FALSE
6855,Eusarca subflavaria,Eusarca subflavaria,binomial,FALSE,FALSE
6856,Eusarca terraria,Eusarca terraria,binomial,FALSE,FALSE
6857,Eusarca tibiaria,Eusarca tibiaria,binomial,FALSE,FALSE
6858,Eusarca venosaria,Eusarca venosaria,binomial,FALSE,FALSE
6859,Eusceptis flavifrimbriata,Eusceptis flavifrimbriata,binomial,FALSE,FALSE
