"q10","q50","w10","w50","year","HEXcell"
145.2,232,158.93612719356,222.82225538855,2018,595
178,242,189.078065527369,240.534739525578,2019,595
148,217,146.924344733619,213.563490648277,2020,595
17,79,29.741525244129,69.1795558714071,2021,595
174,267.5,190.542904831359,246.445643934614,2018,616
151.4,256.5,172.255108712608,233.316211160454,2019,616
156,207,144.37116263981,221.385581977431,2020,616
216,253,186.570735055632,255.363331786215,2016,617
158.5,258,183.624186535281,248.94037692095,2018,617
148,251,169.840093538538,235.908387653597,2019,617
123.2,215,126.758859174191,207.336317117129,2020,617
195,244,188.608974785629,239.412330857209,2017,618
199.6,232,177.489490416963,240.036410592593,2018,618
190,240,178.9583210661,239.284777803184,2019,618
153.8,224,152.945481035356,221.964910107326,2020,618
134,246,134.412189301804,219.204347757349,2017,619
186.5,242,165.598777552677,230.389543149126,2018,619
158,241,170.657002696842,231.817140328618,2019,619
176.9,241,179.226933451483,234.11432971621,2020,619
180.7,247.5,169.154987785258,244.781167319755,2014,620
154.5,253.5,165.215886218502,243.638596364554,2015,620
125,152,100.710186586536,184.976023531533,2016,620
183,258,186.851180839549,246.890837486538,2017,620
174,236,175.29316305644,234.426644376029,2018,620
159.6,239,170.595185634552,232.789748471443,2019,620
158,242,167.856078513024,232.984738399361,2020,620
189.8,222.5,178.794049088233,223.611515116482,2014,621
143,168,125.489314364412,185.854695365115,2015,621
213,236,194.350730854398,237.981265511258,2016,621
151.2,224,163.588872280133,222.60050453134,2017,621
169.2,233,171.379368120533,227.708427646581,2018,621
158.8,230,167.273413130049,227.610898438528,2019,621
156,219,148.844530534006,217.737283474824,2020,621
176,242,186.30264485996,240.762925905484,2013,622
158,265.5,175.423954328834,249.754383224572,2014,622
132.8,184,111.246211572519,186.496217962415,2015,622
121,193.5,116.997144356453,196.784424357079,2016,622
153.4,225,153.891385177794,223.851737999884,2017,622
159,232.5,164.388563469293,228.111989008977,2018,622
168,237,165.912486462735,231.241644355305,2019,622
146,218,140.564204380429,214.389131559603,2020,622
68,82,50.8744327350221,81.4571773328025,2021,622
187,265,204.746462643082,247.83887004623,2017,644
157,243,172.090643535169,235.701788613636,2018,644
132.5,221,148.027055540176,218.640205884233,2019,644
133.1,256.5,170.136015759472,242.816851008089,2020,644
158,254.5,173.29708632246,244.267476643086,2016,645
101,222,120.214108529698,200.087984056284,2017,645
153.4,225,154.176010689795,234.230542692113,2018,645
160.3,244,172.918669078102,234.05150379205,2019,645
176.6,256,155.746565714522,232.252840444979,2020,645
212,255,196.295125926056,248.67328958943,2016,646
205.4,250.5,193.537594352545,249.337254179283,2017,646
179.5,230,172.536794662568,228.42540112041,2018,646
172.8,229,166.887984729753,228.152272014901,2019,646
180,241,179.217839049269,234.890553721086,2020,646
168.9,219.5,166.932039092862,219.923881556906,2015,647
164.6,234,166.245103785753,237.316715567252,2016,647
189.5,262,198.940450476271,258.308895121527,2017,647
193,243,186.612143193103,239.513162786191,2018,647
180.9,242,185.47069310147,236.941903348253,2019,647
199,247,188.832386702605,240.646154031594,2020,647
126.2,233,150.362156394859,224.505457860621,2013,648
155.9,232,151.617116205489,222.227108516448,2014,648
148.9,253,192.877739413975,242.474434546882,2015,648
141,231,143.166923733949,215.522572947583,2016,648
195,257,196.268858938991,246.496564055949,2017,648
176,237,172.538542036802,234.350456516456,2018,648
172,237,180.357485352027,233.12723358977,2019,648
158,242,174.24261103021,234.741079998998,2020,648
167.4,248.5,176.6819730615,236.252749570508,2013,649
141.6,229,155.390472038075,221.552793105261,2014,649
138,204,133.923015137943,206.871536965686,2015,649
122,233,138.214452750571,218.946700011163,2016,649
153.5,235.5,162.694840830271,230.291809654994,2017,649
145.4,229,159.261238816562,223.568594136604,2018,649
158,231,163.720405157143,226.333374418069,2019,649
151,228,159.589562876626,225.144564579386,2020,649
113.6,226,127.333746235471,205.231484150159,2019,672
101.1,202.5,111.254485159242,192.76518045288,2020,672
225.2,235.5,213.698512930191,235.298346705437,2016,673
188,223.5,156.461770965242,225.282279622246,2017,673
178.6,231.5,169.459895777757,224.338525636397,2018,673
143.7,210.5,147.160235809645,211.359368531883,2019,673
177,242,175.353438983327,233.092374535245,2020,673
248.8,259,229.716445982541,255.406460000074,2016,674
224,233,192.996797174266,239.830055519419,2017,674
167.9,238,173.387053902375,226.768453929118,2018,674
163,224,167.971893905027,221.412470820515,2019,674
133.5,242.5,163.844159696848,228.37235893126,2020,674
81,106,52.1458679587291,91.3010907792697,2021,674
133.3,262,174.789723368296,242.631157498444,2016,675
172.9,259.5,184.290298561831,246.049780709927,2017,675
156.2,223.5,155.698345744215,218.039860720316,2018,675
162.6,241,172.795648303699,232.103712150887,2019,675
135.8,236,162.698032176273,225.67758316644,2020,675
147.4,243,169.097894674319,233.392989498647,2012,676
161.8,239,177.288217203317,230.629175104555,2013,676
134.4,221,136.648100213541,217.253581757645,2014,676
131.6,241,150.475474485582,225.097279324008,2015,676
122,224.5,132.737350471097,215.146685964888,2016,676
140,228,146.301501609962,221.74802231644,2017,676
171,244,172.361603368503,236.98608729547,2018,676
152,227,152.862160709358,219.394479338255,2019,676
123,229,145.09697062547,220.53769787545,2020,676
73.5,104,57.6542413244935,91.2202705855042,2021,676
167.2,232,167.836153593818,234.284343254306,2014,702
101.6,179,103.021714446262,182.866840727638,2015,702
119,227.5,122.901796517012,204.212996761517,2016,702
147,234,162.882192556298,228.630801295152,2017,702
155.4,237,169.920426563121,228.397742798499,2018,702
129,223,141.992609373955,215.67590713409,2019,702
116,238.5,146.279043489947,221.823889988986,2020,702
58.4,103,64.5213316713045,93.4236176763002,2021,702
142,249,170.714620611667,235.56333406303,2015,703
183,243,183.410481359472,240.396595341194,2016,703
106.2,230,133.838610919375,212.142692264019,2017,703
146,234,152.309465053155,221.816011003899,2018,703
117,187.5,120.029936900115,191.4714389145,2019,703
99,203,95.0695057230266,186.337990031797,2020,703
54.2,104,61.9084003488698,93.6608432208491,2021,703
245,256,198.855365062217,263.597594360255,2017,736
156.6,220,152.615287875351,217.009233170544,2018,736
169,239,181.864740014602,234.514238060995,2019,736
155,227,161.757429771657,223.298453207898,2020,736
