"","hex","Year","Month","Day","Code","ntot"
"36669",NA,2006,4,19,"RP",9
"36670",NA,2006,5,4,"Oth",35
"36671",NA,2006,5,4,"RE",2
"36672",NA,2006,5,4,"RL",12
"36673",NA,2006,5,4,"RP",6
"36674",NA,2006,5,12,"Oth",82938
"36675",NA,2006,5,12,"RE",1
"36676",NA,2006,5,12,"RL",124367
"36677",NA,2006,5,12,"RP",6
"36678",NA,2006,5,21,"Oth",35
"36679",NA,2006,5,21,"RL",1
"36680",NA,2006,5,21,"RP",29
"36681",NA,2006,5,23,"RP",1
"36682",NA,2006,5,25,"Oth",11
"36683",NA,2006,5,25,"RL",5
"36684",NA,2006,5,25,"RP",4
"36685",NA,2006,5,29,"Oth",24
"36686",NA,2006,6,3,"RP",6
"36687",NA,2006,6,17,"Oth",170
"36688",NA,2006,6,18,"Oth",14
"36689",NA,2006,6,18,"RL",24
"36690",NA,2006,6,18,"RP",6
"36691",NA,2006,6,22,"Oth",3
"36692",NA,2006,6,22,"RL",1
"36693",NA,2006,6,22,"RP",3
"36694",NA,2006,6,24,"RE",1
"36695",NA,2006,6,25,"Oth",25
"36696",NA,2006,6,25,"RL",3
"36697",NA,2006,6,25,"RP",3
"36698",NA,2006,6,29,"Oth",3
"36699",NA,2006,6,29,"RP",1
"36700",NA,2006,6,30,"Oth",8
"36701",NA,2006,6,30,"RP",2
"36702",NA,2006,7,1,"Oth",70
"36703",NA,2006,7,1,"RL",2
"36704",NA,2006,7,1,"RP",3
"36705",NA,2006,7,2,"Oth",24
"36706",NA,2006,7,2,"RP",5
"36707",NA,2006,7,3,"Oth",5
"36708",NA,2006,7,3,"RL",1
"36709",NA,2006,7,3,"RP",2
"36710",NA,2006,7,8,"Oth",280
"36711",NA,2006,7,8,"RL",31
"36712",NA,2006,7,8,"RP",35
"36713",NA,2006,7,9,"Oth",680
"36714",NA,2006,7,9,"RL",2
"36715",NA,2006,7,9,"RP",303
"36716",NA,2006,7,16,"Oth",212
"36717",NA,2006,7,16,"RP",3
"36718",NA,2006,7,17,"Oth",212
"36719",NA,2006,7,17,"RP",2
"36720",NA,2006,7,23,"Oth",39
"36721",NA,2006,7,23,"RL",1
"36722",NA,2006,7,23,"RP",4
"36723",NA,2006,7,27,"RP",1
"36724",NA,2006,7,28,"Oth",1
"36725",NA,2006,8,1,"Oth",4
"36726",NA,2006,8,1,"RP",2
"36727",NA,2006,8,5,"Oth",5087
"36728",NA,2006,8,5,"RL",1
"36729",NA,2006,8,5,"RP",8
"36730",NA,2006,8,14,"Oth",14
"36731",NA,2006,8,14,"RP",2
"36732",NA,2006,8,15,"Oth",28
"36733",NA,2006,8,15,"RL",4
"36734",NA,2006,8,15,"RP",2
"36735",NA,2006,8,18,"Oth",1
"36736",NA,2006,8,18,"RL",1
"36737",NA,2006,8,20,"Oth",129
"36738",NA,2006,8,25,"Oth",11
"36739",NA,2006,9,15,"Oth",1
"36740",NA,2006,9,16,"Oth",89
"36741",NA,2006,9,21,"Oth",9
"36742",NA,2006,9,21,"RP",5
"36743",NA,2006,9,23,"Oth",1
"36744",NA,2006,9,26,"Oth",393
"36745",NA,2006,9,26,"RL",11
"36746",NA,2006,9,26,"RP",12
"36747",NA,2006,9,27,"Oth",303
"36748",NA,2006,9,27,"RL",6
"36749",NA,2006,9,27,"RP",16
"36750",NA,2006,9,28,"Oth",301
"36751",NA,2006,9,28,"RL",7
"36752",NA,2006,9,28,"RP",12
"36753",NA,2006,9,30,"Oth",475
"36754",NA,2006,9,30,"RE",7
"36755",NA,2006,9,30,"RL",1012
"36756",NA,2006,9,30,"RP",85
"36757",NA,2006,10,3,"Oth",32
"36758",NA,2006,10,3,"RL",3
"36759",NA,2006,10,3,"RP",13
"36760",NA,2006,10,5,"Oth",25
"36761",NA,2006,10,5,"RL",6
"36762",NA,2006,10,5,"RP",2
"36763",NA,2006,10,8,"Oth",66
"36764",NA,2006,10,8,"RL",77
"36765",NA,2006,10,8,"RP",6
"36766",NA,2006,10,14,"Oth",108
"36767",NA,2006,10,15,"Oth",41371
"36768",NA,2006,10,18,"Oth",1
"36769",NA,2006,10,20,"Oth",14
"36770",NA,2006,10,20,"RL",1
"36771",NA,2006,10,20,"RP",4
"36772",NA,2006,10,23,"Oth",27
"36773",NA,2006,10,26,"Oth",47464
"36774",NA,2006,10,26,"RL",91
"36775",NA,2006,10,26,"RP",103
"36776",NA,2006,10,27,"Oth",866
"36777",NA,2006,10,27,"RL",36
"36778",NA,2006,10,27,"RP",68
"36779",NA,2006,10,28,"Oth",2417
"36780",NA,2006,10,28,"RL",38
"36781",NA,2006,10,28,"RP",38
"36782",NA,2006,10,29,"Oth",425
"36783",NA,2006,10,29,"RL",3
"36784",NA,2006,10,29,"RP",26
"36785",NA,2006,10,30,"Oth",25
"36786",NA,2006,10,30,"RL",2
"36787",NA,2006,10,30,"RP",25
"36788",NA,2006,11,4,"Oth",147
"36789",NA,2006,11,6,"Oth",7
"36790",NA,2006,11,6,"RL",2
"36791",NA,2006,11,6,"RP",5
"36792",NA,2006,11,9,"Oth",107
"36793",NA,2006,11,9,"RL",7
"36794",NA,2006,11,12,"Oth",12
"36795",NA,2006,11,12,"RL",2
"36796",NA,2006,11,12,"RP",2
"36797",NA,2006,11,14,"Oth",29
"36798",NA,2006,11,14,"RL",7
"36799",NA,2006,11,14,"RP",3
"36800",NA,2006,11,18,"Oth",14
"36801",NA,2006,11,18,"RL",2
"36802",NA,2006,11,22,"Oth",110
"36803",NA,2006,11,22,"RL",8
"36804",NA,2006,11,22,"RP",27
"36805",NA,2006,11,29,"Oth",308
"36806",NA,2006,11,29,"RL",714
"36807",NA,2006,11,29,"RP",54
"36808",NA,2006,12,1,"Oth",117
"36809",NA,2006,12,1,"RL",204
"36810",NA,2006,12,1,"RP",16
"36811",NA,2006,12,6,"Oth",51
"36812",NA,2006,12,6,"RL",17
"36813",NA,2006,12,6,"RP",11
"36814",NA,2006,12,8,"Oth",92
"36815",NA,2006,12,8,"RP",1
"36816",NA,2007,1,4,"Oth",3
"36817",NA,2007,1,5,"Oth",8
"36818",NA,2007,1,5,"RP",1
"36819",NA,2007,1,7,"Oth",14
"36820",NA,2007,1,7,"RP",2
"36821",NA,2007,1,27,"Oth",25
"36822",NA,2007,1,27,"RL",1
"36823",NA,2007,1,27,"RP",6
"36824",NA,2007,2,27,"Oth",9
"36825",NA,2007,2,27,"RL",16
"36826",NA,2007,2,27,"RP",6
"36827",NA,2007,3,1,"Oth",98
"36828",NA,2007,3,1,"RL",13
"36829",NA,2007,3,1,"RP",28
"36830",NA,2007,3,30,"RP",1
"36831",NA,2007,4,15,"Oth",1
"36832",NA,2007,4,17,"Oth",35
"36833",NA,2007,4,17,"RL",32
"36834",NA,2007,4,17,"RP",29
"36835",NA,2007,4,19,"Oth",38
"36836",NA,2007,4,19,"RL",211
"36837",NA,2007,4,19,"RP",150
"36838",NA,2007,4,28,"Oth",8
"36839",NA,2007,4,28,"RP",2
"36840",NA,2007,5,4,"Oth",171
"36841",NA,2007,5,4,"RL",32
"36842",NA,2007,5,4,"RP",33
"36843",NA,2007,5,5,"Oth",205
"36844",NA,2007,5,5,"RE",1
"36845",NA,2007,5,5,"RL",23
"36846",NA,2007,5,5,"RP",46
"36847",NA,2007,5,7,"Oth",241
"36848",NA,2007,5,7,"RL",10
"36849",NA,2007,5,7,"RP",42
"36850",NA,2007,5,11,"Oth",29
"36851",NA,2007,5,12,"Oth",20
"36852",NA,2007,5,12,"RL",61
"36853",NA,2007,5,12,"RP",25
"36854",NA,2007,5,28,"Oth",1085
"36855",NA,2007,5,28,"RL",667
"36856",NA,2007,5,28,"RP",382
"36857",NA,2007,5,29,"Oth",165
"36858",NA,2007,5,29,"RL",304
"36859",NA,2007,5,29,"RP",35
"36860",NA,2007,5,30,"Oth",115
"36861",NA,2007,5,30,"RL",152
"36862",NA,2007,5,30,"RP",31
"36863",NA,2007,6,10,"Oth",496
"36864",NA,2007,6,10,"RL",260
"36865",NA,2007,6,10,"RP",219
"36866",NA,2007,6,16,"Oth",7
"36867",NA,2007,6,16,"RL",2
"36868",NA,2007,6,16,"RP",1
"36869",NA,2007,6,17,"RL",1
"36870",NA,2007,6,20,"Oth",90
"36871",NA,2007,6,20,"RL",55
"36872",NA,2007,6,20,"RP",10
"36873",NA,2007,6,22,"Oth",96
"36874",NA,2007,6,22,"RL",48
"36875",NA,2007,6,22,"RP",33
"36876",NA,2007,6,24,"Oth",80
"36877",NA,2007,6,24,"RL",44
"36878",NA,2007,6,24,"RP",14
"36879",NA,2007,7,5,"Oth",248
"36880",NA,2007,7,5,"RL",54
"36881",NA,2007,7,5,"RP",35
"36882",NA,2007,7,14,"Oth",1109
"36883",NA,2007,7,14,"RL",117
"36884",NA,2007,7,14,"RP",90
"36885",NA,2007,7,15,"Oth",920
"36886",NA,2007,7,15,"RL",33
"36887",NA,2007,7,15,"RP",2530
"36888",NA,2007,7,19,"RL",1
"36889",NA,2007,7,28,"Oth",1
"36890",NA,2007,8,4,"Oth",625
"36891",NA,2007,8,4,"RL",7
"36892",NA,2007,8,4,"RP",31
"36893",NA,2007,8,20,"Oth",256
"36894",NA,2007,8,20,"RL",18
"36895",NA,2007,8,20,"RP",68
"36896",NA,2007,8,24,"Oth",99
"36897",NA,2007,8,24,"RL",4
"36898",NA,2007,8,24,"RP",27
"36899",NA,2007,8,25,"Oth",2
"36900",NA,2007,8,25,"RP",1
"36901",NA,2007,8,30,"Oth",614
"36902",NA,2007,8,30,"RL",16
"36903",NA,2007,8,30,"RP",54
"36904",NA,2007,9,12,"Oth",462
"36905",NA,2007,9,12,"RL",16
"36906",NA,2007,9,12,"RP",194
"36907",NA,2007,9,16,"Oth",1
"36908",NA,2007,9,17,"Oth",26
"36909",NA,2007,9,17,"RP",2
"36910",NA,2007,9,20,"Oth",147
"36911",NA,2007,9,20,"RL",8
"36912",NA,2007,9,20,"RP",42
"36913",NA,2007,9,22,"Oth",20
"36914",NA,2007,9,22,"RL",8
"36915",NA,2007,9,22,"RP",9
"36916",NA,2007,9,23,"Oth",8
"36917",NA,2007,9,25,"Oth",164
"36918",NA,2007,9,25,"RL",10
"36919",NA,2007,9,25,"RP",23
"36920",NA,2007,9,26,"RP",1
"36921",NA,2007,9,27,"Oth",185
"36922",NA,2007,9,27,"RL",6
"36923",NA,2007,9,27,"RP",24
"36924",NA,2007,9,30,"Oth",18
"36925",NA,2007,9,30,"RL",22
"36926",NA,2007,9,30,"RP",8
"36927",NA,2007,10,1,"Oth",126
"36928",NA,2007,10,1,"RL",1
"36929",NA,2007,10,1,"RP",7
"36930",NA,2007,10,6,"Oth",308
"36931",NA,2007,10,6,"RL",2
"36932",NA,2007,10,6,"RP",20
"36933",NA,2007,10,7,"Oth",81
"36934",NA,2007,10,7,"RL",1
"36935",NA,2007,10,7,"RP",20
"36936",NA,2007,10,10,"Oth",170
"36937",NA,2007,10,10,"RL",47
"36938",NA,2007,10,10,"RP",44
"36939",NA,2007,10,13,"Oth",292
"36940",NA,2007,10,13,"RL",78
"36941",NA,2007,10,13,"RP",7
"36942",NA,2007,10,14,"Oth",105
"36943",NA,2007,10,14,"RP",10
"36944",NA,2007,10,15,"Oth",1
"36945",NA,2007,10,18,"Oth",157
"36946",NA,2007,10,18,"RL",1
"36947",NA,2007,10,18,"RP",29
"36948",NA,2007,10,19,"Oth",1
"36949",NA,2007,10,21,"RP",3
"36950",NA,2007,10,24,"Oth",286
"36951",NA,2007,10,24,"RL",2
"36952",NA,2007,10,24,"RP",30
"36953",NA,2007,10,25,"Oth",5454
"36954",NA,2007,10,25,"RL",88
"36955",NA,2007,10,25,"RP",254
"36956",NA,2007,11,3,"Oth",398
"36957",NA,2007,11,3,"RL",4
"36958",NA,2007,11,3,"RP",46
"36959",NA,2007,11,7,"Oth",10
"36960",NA,2007,11,10,"Oth",4
"36961",NA,2007,11,11,"Oth",1
"36962",NA,2007,11,13,"Oth",258
"36963",NA,2007,11,13,"RL",10
"36964",NA,2007,11,13,"RP",13
"36965",NA,2007,11,14,"Oth",333
"36966",NA,2007,11,14,"RP",44
"36967",NA,2007,11,17,"RL",1
"36968",NA,2007,11,20,"Oth",13
"36969",NA,2007,11,20,"RP",20
"36970",NA,2007,11,21,"Oth",30
"36971",NA,2007,11,21,"RL",1
"36972",NA,2007,11,21,"RP",7
"36973",NA,2007,11,29,"Oth",66
"36974",NA,2007,11,29,"RL",2
"36975",NA,2007,11,29,"RP",4
"36976",NA,2007,11,30,"Oth",94
"36977",NA,2007,11,30,"RL",6
"36978",NA,2007,11,30,"RP",8
"36979",NA,2007,12,1,"Oth",253
"36980",NA,2007,12,1,"RL",15
"36981",NA,2007,12,1,"RP",27
"36982",NA,2007,12,2,"Oth",8
"36983",NA,2007,12,2,"RL",8
"36984",NA,2007,12,4,"Oth",38
"36985",NA,2007,12,4,"RP",2
"36986",NA,2007,12,5,"Oth",25
"36987",NA,2007,12,5,"RL",1
"36988",NA,2007,12,5,"RP",2
"36989",NA,2007,12,8,"Oth",75
"36990",NA,2007,12,8,"RL",4
"36991",NA,2007,12,8,"RP",2
"36992",NA,2007,12,17,"RP",7
"36993",NA,2007,12,20,"Oth",48
"36994",NA,2007,12,20,"RL",3
"36995",NA,2007,12,20,"RP",3
"36996",NA,2007,12,22,"Oth",3
"36997",NA,2008,1,12,"Oth",82
"36998",NA,2008,1,12,"RL",5
"36999",NA,2008,1,12,"RP",3
"37000",NA,2008,2,4,"Oth",3
"37001",NA,2008,2,4,"RL",4
"37002",NA,2008,2,4,"RP",1
"37003",NA,2008,2,17,"Oth",8
"37004",NA,2008,2,17,"RL",2
"37005",NA,2008,2,26,"Oth",120
"37006",NA,2008,2,26,"RL",6
"37007",NA,2008,2,26,"RP",44
"37008",NA,2008,2,27,"Oth",154
"37009",NA,2008,2,27,"RL",10
"37010",NA,2008,2,27,"RP",50
"37011",NA,2008,3,4,"Oth",5
"37012",NA,2008,3,4,"RP",1
"37013",NA,2008,3,28,"Oth",12
"37014",NA,2008,3,28,"RP",8
"37015",NA,2008,3,29,"Oth",2
"37016",NA,2008,4,5,"Oth",2
"37017",NA,2008,4,15,"Oth",139
"37018",NA,2008,4,15,"RL",174
"37019",NA,2008,4,15,"RP",32
"37020",NA,2008,4,17,"Oth",57
"37021",NA,2008,4,17,"RE",4
"37022",NA,2008,4,17,"RL",2
"37023",NA,2008,4,17,"RP",5
"37024",NA,2008,4,18,"Oth",64
"37025",NA,2008,4,18,"RL",3
"37026",NA,2008,4,18,"RP",7
"37027",NA,2008,4,19,"Oth",82
"37028",NA,2008,4,19,"RL",1
"37029",NA,2008,4,19,"RP",6
"37030",NA,2008,4,20,"Oth",67
"37031",NA,2008,4,20,"RP",9
"37032",NA,2008,4,22,"Oth",6
"37033",NA,2008,5,5,"Oth",1
"37034",NA,2008,5,5,"RL",1
"37035",NA,2008,5,27,"Oth",121
"37036",NA,2008,5,27,"RL",1
"37037",NA,2008,5,27,"RP",21
"37038",NA,2008,6,18,"Oth",106
"37039",NA,2008,6,18,"RP",18
"37040",NA,2008,6,21,"Oth",13
"37041",NA,2008,6,21,"RE",2
"37042",NA,2008,6,21,"RL",19
"37043",NA,2008,6,21,"RP",7
"37044",NA,2008,6,25,"Oth",63
"37045",NA,2008,6,25,"RL",2
"37046",NA,2008,6,25,"RP",18
"37047",NA,2008,7,1,"Oth",15
"37048",NA,2008,7,1,"RE",1
"37049",NA,2008,7,1,"RL",23
"37050",NA,2008,7,2,"Oth",53
"37051",NA,2008,7,2,"RL",1
"37052",NA,2008,7,2,"RP",30
"37053",NA,2008,7,3,"Oth",11
"37054",NA,2008,7,3,"RL",15
"37055",NA,2008,7,4,"Oth",52
"37056",NA,2008,7,4,"RL",69
"37057",NA,2008,7,5,"Oth",99
"37058",NA,2008,7,5,"RL",2
"37059",NA,2008,7,5,"RP",8
"37060",NA,2008,7,8,"Oth",22
"37061",NA,2008,7,8,"RL",113
"37062",NA,2008,7,8,"RP",1
"37063",NA,2008,7,10,"Oth",244
"37064",NA,2008,7,10,"RL",2
"37065",NA,2008,7,10,"RP",90
"37066",NA,2008,7,12,"Oth",490
"37067",NA,2008,7,12,"RL",290
"37068",NA,2008,7,12,"RP",51
"37069",NA,2008,7,13,"Oth",210
"37070",NA,2008,7,13,"RL",9
"37071",NA,2008,7,13,"RP",77
"37072",NA,2008,7,16,"Oth",82
"37073",NA,2008,7,16,"RL",2
"37074",NA,2008,7,16,"RP",32
"37075",NA,2008,7,18,"Oth",138
"37076",NA,2008,7,18,"RL",13
"37077",NA,2008,7,18,"RP",5
"37078",NA,2008,7,22,"Oth",3
"37079",NA,2008,7,22,"RL",14
"37080",NA,2008,7,22,"RP",8
"37081",NA,2008,7,28,"Oth",1400
"37082",NA,2008,7,28,"RL",7
"37083",NA,2008,7,28,"RP",18
"37084",NA,2008,7,30,"Oth",1094
"37085",NA,2008,7,30,"RL",11
"37086",NA,2008,7,30,"RP",44
"37087",NA,2008,8,2,"Oth",169
"37088",NA,2008,8,2,"RP",15
"37089",NA,2008,8,4,"Oth",159
"37090",NA,2008,8,4,"RL",3
"37091",NA,2008,8,4,"RP",18
"37092",NA,2008,8,6,"Oth",399
"37093",NA,2008,8,6,"RL",6
"37094",NA,2008,8,6,"RP",25
"37095",NA,2008,8,8,"Oth",121
"37096",NA,2008,8,8,"RL",1
"37097",NA,2008,8,8,"RP",11
"37098",NA,2008,8,13,"Oth",1083
"37099",NA,2008,8,13,"RL",2
"37100",NA,2008,8,13,"RP",40
"37101",NA,2008,8,20,"Oth",2389
"37102",NA,2008,8,20,"RP",55
"37103",NA,2008,8,22,"Oth",353
"37104",NA,2008,8,22,"RL",98
"37105",NA,2008,8,22,"RP",48
"37106",NA,2008,8,25,"Oth",449
"37107",NA,2008,8,25,"RL",51
"37108",NA,2008,8,25,"RP",63
"37109",NA,2008,8,30,"Oth",521
"37110",NA,2008,8,30,"RL",72
"37111",NA,2008,8,30,"RP",221
"37112",NA,2008,9,3,"Oth",768
"37113",NA,2008,9,3,"RL",4
"37114",NA,2008,9,3,"RP",62
"37115",NA,2008,9,6,"Oth",2076
"37116",NA,2008,9,6,"RL",45
"37117",NA,2008,9,6,"RP",36
"37118",NA,2008,9,7,"Oth",136
"37119",NA,2008,9,7,"RL",4
"37120",NA,2008,9,7,"RP",32
"37121",NA,2008,9,12,"Oth",105
"37122",NA,2008,9,12,"RP",37
"37123",NA,2008,9,13,"Oth",282
"37124",NA,2008,9,13,"RL",2
"37125",NA,2008,9,13,"RP",108
"37126",NA,2008,9,16,"Oth",542
"37127",NA,2008,9,16,"RP",37
"37128",NA,2008,9,24,"Oth",383
"37129",NA,2008,9,24,"RL",123
"37130",NA,2008,9,24,"RP",87
"37131",NA,2008,10,5,"Oth",2
"37132",NA,2008,10,8,"Oth",878
"37133",NA,2008,10,8,"RL",16
"37134",NA,2008,10,8,"RP",84
"37135",NA,2008,10,15,"Oth",250
"37136",NA,2008,10,15,"RL",2
"37137",NA,2008,10,15,"RP",29
"37138",NA,2008,10,24,"Oth",1
"37139",NA,2008,10,25,"Oth",1652
"37140",NA,2008,10,25,"RL",399
"37141",NA,2008,10,25,"RP",315
"37142",NA,2008,10,27,"Oth",1614
"37143",NA,2008,10,27,"RL",1020
"37144",NA,2008,10,27,"RP",162
"37145",NA,2008,10,28,"Oth",1444
"37146",NA,2008,10,28,"RL",1008
"37147",NA,2008,10,28,"RP",164
"37148",NA,2008,11,5,"Oth",364
"37149",NA,2008,11,5,"RL",16
"37150",NA,2008,11,5,"RP",48
"37151",NA,2008,11,10,"Oth",767
"37152",NA,2008,11,10,"RL",154
"37153",NA,2008,11,10,"RP",22
"37154",NA,2008,11,11,"Oth",568
"37155",NA,2008,11,11,"RL",102
"37156",NA,2008,11,11,"RP",38
"37157",NA,2008,11,12,"Oth",261
"37158",NA,2008,11,12,"RL",4
"37159",NA,2008,11,12,"RP",18
"37160",NA,2008,11,16,"Oth",161
"37161",NA,2008,11,16,"RL",40
"37162",NA,2008,11,16,"RP",16
"37163",NA,2008,11,17,"Oth",205
"37164",NA,2008,11,17,"RL",71
"37165",NA,2008,11,17,"RP",10
"37166",NA,2008,11,18,"Oth",228
"37167",NA,2008,11,18,"RL",3
"37168",NA,2008,11,18,"RP",52
"37169",NA,2008,11,24,"Oth",6
"37170",NA,2008,11,30,"Oth",84
"37171",NA,2008,11,30,"RL",4
"37172",NA,2008,11,30,"RP",8
"37173",NA,2008,12,4,"Oth",86
"37174",NA,2008,12,4,"RL",7
"37175",NA,2008,12,4,"RP",8
"37176",NA,2008,12,6,"Oth",526
"37177",NA,2008,12,6,"RL",34
"37178",NA,2008,12,6,"RP",104
"37179",NA,2008,12,7,"Oth",745
"37180",NA,2008,12,7,"RL",42
"37181",NA,2008,12,7,"RP",71
"37182",NA,2008,12,8,"Oth",1
"37183",NA,2008,12,9,"Oth",229
"37184",NA,2008,12,9,"RL",13
"37185",NA,2008,12,9,"RP",27
"37186",NA,2008,12,11,"Oth",74
"37187",NA,2008,12,11,"RL",1
"37188",NA,2008,12,11,"RP",10
"37189",NA,2009,1,1,"Oth",1
"37190",NA,2009,1,3,"Oth",47
"37191",NA,2009,1,5,"Oth",2
"37192",NA,2009,1,7,"Oth",4
"37193",NA,2009,1,10,"Oth",1
"37194",NA,2009,1,18,"Oth",6
"37195",NA,2009,1,18,"RP",2
"37196",NA,2009,1,22,"Oth",4
"37197",NA,2009,1,30,"Oth",1
"37198",NA,2009,2,7,"Oth",55
"37199",NA,2009,2,7,"RL",2
"37200",NA,2009,2,7,"RP",7
"37201",NA,2009,2,20,"Oth",95
"37202",NA,2009,2,20,"RP",1
"37203",NA,2009,2,21,"Oth",176
"37204",NA,2009,2,21,"RP",212
"37205",NA,2009,2,22,"Oth",312
"37206",NA,2009,2,22,"RL",4
"37207",NA,2009,2,22,"RP",62
"37208",NA,2009,3,5,"Oth",127
"37209",NA,2009,3,5,"RL",12
"37210",NA,2009,3,5,"RP",60
"37211",NA,2009,3,6,"Oth",188
"37212",NA,2009,3,6,"RL",32
"37213",NA,2009,3,6,"RP",69
"37214",NA,2009,3,7,"Oth",69
"37215",NA,2009,3,7,"RL",12
"37216",NA,2009,3,7,"RP",27
"37217",NA,2009,3,8,"Oth",110
"37218",NA,2009,3,8,"RL",17
"37219",NA,2009,3,8,"RP",33
"37220",NA,2009,3,9,"Oth",87
"37221",NA,2009,3,9,"RL",18
"37222",NA,2009,3,9,"RP",21
"37223",NA,2009,3,10,"Oth",108
"37224",NA,2009,3,10,"RL",6
"37225",NA,2009,3,10,"RP",36
"37226",NA,2009,4,4,"Oth",7
"37227",NA,2009,4,4,"RP",2
"37228",NA,2009,4,16,"Oth",3
"37229",NA,2009,4,16,"RP",2
"37230",NA,2009,4,17,"Oth",87
"37231",NA,2009,4,17,"RL",61
"37232",NA,2009,4,17,"RP",8
"37233",NA,2009,4,19,"Oth",218
"37234",NA,2009,4,19,"RL",124
"37235",NA,2009,4,19,"RP",28
"37236",NA,2009,5,18,"Oth",105
"37237",NA,2009,5,18,"RL",42
"37238",NA,2009,5,18,"RP",22
"37239",NA,2009,5,19,"Oth",120
"37240",NA,2009,5,19,"RL",43
"37241",NA,2009,5,19,"RP",10
"37242",NA,2009,5,20,"Oth",206
"37243",NA,2009,5,20,"RL",37
"37244",NA,2009,5,20,"RP",21
"37245",NA,2009,5,21,"Oth",18
"37246",NA,2009,5,21,"RL",1
"37247",NA,2009,5,21,"RP",3
"37248",NA,2009,6,12,"Oth",100
"37249",NA,2009,6,12,"RL",27
"37250",NA,2009,6,12,"RP",103
"37251",NA,2009,6,13,"Oth",6
"37252",NA,2009,6,14,"Oth",457
"37253",NA,2009,6,14,"RL",134
"37254",NA,2009,6,14,"RP",86
"37255",NA,2009,6,15,"Oth",36
"37256",NA,2009,6,15,"RL",1
"37257",NA,2009,6,15,"RP",16
"37258",NA,2009,6,16,"Oth",30
"37259",NA,2009,6,16,"RP",22
"37260",NA,2009,8,1,"Oth",19
"37261",NA,2009,8,1,"RL",16
"37262",NA,2009,8,1,"RP",6
"37263",NA,2009,8,7,"Oth",24
"37264",NA,2009,8,7,"RL",6
"37265",NA,2009,8,7,"RP",2
"37266",NA,2009,8,19,"Oth",60
"37267",NA,2009,8,19,"RL",42
"37268",NA,2009,8,19,"RP",12
"37269",NA,2009,8,31,"Oth",56
"37270",NA,2009,8,31,"RL",59
"37271",NA,2009,8,31,"RP",14
"37272",NA,2009,9,14,"Oth",106
"37273",NA,2009,9,14,"RL",4
"37274",NA,2009,9,14,"RP",10
"37275",NA,2009,9,15,"Oth",117
"37276",NA,2009,9,15,"RL",14
"37277",NA,2009,9,15,"RP",19
"37278",NA,2009,9,16,"Oth",125
"37279",NA,2009,9,16,"RL",11
"37280",NA,2009,9,16,"RP",20
"37281",NA,2009,9,18,"Oth",101
"37282",NA,2009,9,18,"RL",4
"37283",NA,2009,9,18,"RP",16
"37284",NA,2009,9,25,"Oth",67
"37285",NA,2009,9,25,"RL",146
"37286",NA,2009,9,25,"RP",6
"37287",NA,2009,10,3,"Oth",1
"37288",NA,2009,10,6,"Oth",2
"37289",NA,2009,10,10,"Oth",1
"37290",NA,2009,10,13,"Oth",151
"37291",NA,2009,10,17,"Oth",4
"37292",NA,2009,10,17,"RL",1
"37293",NA,2009,10,17,"RP",8
"37294",NA,2009,10,18,"Oth",2
"37295",NA,2009,10,18,"RL",10
"37296",NA,2009,10,20,"Oth",383
"37297",NA,2009,10,20,"RL",19
"37298",NA,2009,10,20,"RP",26
"37299",NA,2009,10,21,"Oth",889
"37300",NA,2009,10,21,"RL",46
"37301",NA,2009,10,21,"RP",18
"37302",NA,2009,10,22,"Oth",1570
"37303",NA,2009,10,22,"RL",41
"37304",NA,2009,10,22,"RP",38
"37305",NA,2009,10,23,"Oth",3358
"37306",NA,2009,10,23,"RL",43
"37307",NA,2009,10,23,"RP",111
"37308",NA,2009,10,24,"Oth",3331
"37309",NA,2009,10,24,"RL",25
"37310",NA,2009,10,24,"RP",65
"37311",NA,2009,10,25,"Oth",112103
"37312",NA,2009,10,25,"RL",526
"37313",NA,2009,10,25,"RP",177
"37314",NA,2009,10,26,"Oth",50
"37315",NA,2009,10,26,"RL",7
"37316",NA,2009,10,26,"RP",75
"37317",NA,2009,10,27,"RP",2
"37318",NA,2009,11,1,"Oth",748
"37319",NA,2009,11,1,"RL",22
"37320",NA,2009,11,1,"RP",6
"37321",NA,2009,11,3,"Oth",6500
"37322",NA,2009,11,3,"RL",18
"37323",NA,2009,11,3,"RP",73
"37324",NA,2009,11,4,"Oth",195
"37325",NA,2009,11,4,"RL",22
"37326",NA,2009,11,4,"RP",44
"37327",NA,2009,11,5,"Oth",102
"37328",NA,2009,11,5,"RP",30
"37329",NA,2009,11,6,"Oth",394
"37330",NA,2009,11,6,"RL",38
"37331",NA,2009,11,6,"RP",92
"37332",NA,2009,11,10,"Oth",199
"37333",NA,2009,11,10,"RL",2
"37334",NA,2009,11,10,"RP",38
"37335",NA,2009,11,12,"Oth",1449
"37336",NA,2009,11,12,"RL",6
"37337",NA,2009,11,12,"RP",85
"37338",NA,2009,11,15,"Oth",113
"37339",NA,2009,11,15,"RL",3
"37340",NA,2009,11,15,"RP",1
"37341",NA,2009,11,18,"Oth",119
"37342",NA,2009,11,18,"RL",5
"37343",NA,2009,11,18,"RP",12
"37344",NA,2009,11,22,"Oth",80
"37345",NA,2009,11,22,"RP",10
"37346",NA,2009,11,28,"Oth",30
"37347",NA,2009,11,28,"RP",2
"37348",NA,2009,12,7,"Oth",31
"37349",NA,2009,12,7,"RP",2
"37350",NA,2010,1,21,"Oth",24
"37351",NA,2010,1,21,"RP",8
"37352",NA,2010,1,23,"Oth",15
