"week","cell","taxon_family_name","count"
23,702,"Saturniidae",6
23,702,"Sphingidae",3
23,703,"",15
23,703,"Crambidae",3
23,703,"Erebidae",35
23,703,"Euteliidae",3
23,703,"Geometridae",8
23,703,"Hesperiidae",3
23,703,"Lasiocampidae",1
23,703,"Noctuidae",15
23,703,"Notodontidae",3
23,703,"Nymphalidae",9
23,703,"Papilionidae",14
23,703,"Saturniidae",9
23,703,"Sphingidae",5
23,733,"",4
23,733,"Erebidae",6
23,733,"Geometridae",1
23,733,"Nymphalidae",5
23,733,"Saturniidae",2
23,733,"Sphingidae",2
23,736,"",6
23,736,"Erebidae",10
23,736,"Gelechiidae",3
23,736,"Geometridae",7
23,736,"Lasiocampidae",12
23,736,"Lycaenidae",1
23,736,"Noctuidae",21
23,736,"Nymphalidae",4
23,739,"",7
23,739,"Erebidae",9
23,739,"Hesperiidae",1
23,739,"Lasiocampidae",11
23,739,"Lycaenidae",5
23,739,"Noctuidae",1
23,739,"Nymphalidae",5
24,507,"Erebidae",3
24,507,"Geometridae",1
24,507,"Lasiocampidae",5
24,507,"Noctuidae",2
24,507,"Nymphalidae",1
24,507,"Tortricidae",1
24,534,"",17
24,534,"Erebidae",7
24,534,"Geometridae",18
24,534,"Lasiocampidae",11
24,534,"Noctuidae",17
24,534,"Nymphalidae",55
24,534,"Papilionidae",9
24,534,"Saturniidae",2
24,534,"Sphingidae",3
24,535,"",11
24,535,"Erebidae",5
24,535,"Geometridae",4
24,535,"Lasiocampidae",11
24,535,"Noctuidae",1
24,535,"Nymphalidae",4
24,536,"",4
24,536,"Erebidae",2
24,536,"Geometridae",2
24,536,"Lasiocampidae",4
24,536,"Noctuidae",5
24,536,"Nymphalidae",2
24,562,"",12
24,562,"Erebidae",9
24,562,"Geometridae",5
24,562,"Lasiocampidae",4
24,562,"Noctuidae",14
24,562,"Nymphalidae",37
24,562,"Papilionidae",4
24,562,"Psychidae",2
24,562,"Pterophoridae",2
24,562,"Sphingidae",4
24,563,"",5
24,563,"Erebidae",9
24,563,"Geometridae",5
24,563,"Lasiocampidae",12
24,563,"Noctuidae",7
24,563,"Nymphalidae",6
24,563,"Papilionidae",1
24,564,"",13
24,564,"Erebidae",8
24,564,"Geometridae",2
24,564,"Lasiocampidae",32
24,564,"Noctuidae",7
24,564,"Nymphalidae",4
24,564,"Pieridae",1
24,564,"Tortricidae",1
24,565,"",10
24,565,"Erebidae",16
24,565,"Geometridae",8
24,565,"Lasiocampidae",18
24,565,"Noctuidae",11
24,565,"Nymphalidae",6
24,566,"",36
24,566,"Crambidae",1
24,566,"Drepanidae",3
24,566,"Erebidae",61
24,566,"Gelechiidae",2
24,566,"Geometridae",26
24,566,"Lasiocampidae",46
24,566,"Lycaenidae",3
24,566,"Noctuidae",40
24,566,"Nymphalidae",20
24,566,"Papilionidae",4
24,566,"Pieridae",2
24,566,"Pterophoridae",2
24,566,"Sphingidae",2
24,566,"Tortricidae",1
24,566,"Yponomeutidae",1
24,567,"",15
24,567,"Crambidae",2
24,567,"Erebidae",37
24,567,"Geometridae",6
24,567,"Gracillariidae",1
24,567,"Lasiocampidae",39
24,567,"Noctuidae",10
24,567,"Nymphalidae",4
24,567,"Papilionidae",1
24,567,"Pterophoridae",1
24,567,"Sphingidae",2
24,568,"",11
24,568,"Erebidae",43
24,568,"Geometridae",3
24,568,"Lasiocampidae",37
24,568,"Noctuidae",6
24,568,"Notodontidae",1
24,568,"Nymphalidae",8
24,568,"Saturniidae",1
24,589,"",3
24,589,"Erebidae",10
24,589,"Noctuidae",1
24,589,"Notodontidae",1
24,589,"Nymphalidae",13
24,589,"Papilionidae",1
24,589,"Sphingidae",1
24,590,"",29
24,590,"Crambidae",1
24,590,"Erebidae",56
24,590,"Geometridae",24
24,590,"Lasiocampidae",6
24,590,"Noctuidae",19
24,590,"Nymphalidae",62
24,590,"Papilionidae",5
24,590,"Pterophoridae",1
24,590,"Sphingidae",4
24,590,"Tortricidae",1
24,591,"",15
24,591,"Erebidae",30
24,591,"Geometridae",6
24,591,"Lasiocampidae",4
24,591,"Lycaenidae",1
24,591,"Noctuidae",16
24,591,"Nymphalidae",46
24,591,"Papilionidae",2
24,591,"Pieridae",1
24,591,"Yponomeutidae",1
24,592,"",12
24,592,"Erebidae",30
24,592,"Geometridae",4
24,592,"Lasiocampidae",7
24,592,"Noctuidae",18
24,592,"Nymphalidae",18
24,592,"Papilionidae",6
24,593,"",71
24,593,"Crambidae",1
24,593,"Depressariidae",1
24,593,"Drepanidae",1
24,593,"Erebidae",213
24,593,"Gelechiidae",1
24,593,"Geometridae",32
24,593,"Gracillariidae",1
24,593,"Lasiocampidae",91
24,593,"Lycaenidae",3
24,593,"Noctuidae",53
24,593,"Notodontidae",1
24,593,"Nymphalidae",73
24,593,"Papilionidae",13
24,593,"Pieridae",1
24,593,"Psychidae",1
24,593,"Saturniidae",1
24,593,"Sesiidae",1
24,593,"Tortricidae",9
24,593,"Yponomeutidae",15
24,594,"",19
24,594,"Crambidae",1
24,594,"Erebidae",55
24,594,"Gelechiidae",1
24,594,"Geometridae",7
24,594,"Lasiocampidae",36
24,594,"Noctuidae",32
24,594,"Nymphalidae",18
24,594,"Papilionidae",4
24,594,"Pieridae",1
24,594,"Tortricidae",4
24,595,"",50
24,595,"Drepanidae",2
24,595,"Erebidae",122
24,595,"Eriocraniidae",1
24,595,"Gelechiidae",1
24,595,"Geometridae",18
24,595,"Lasiocampidae",57
24,595,"Lycaenidae",1
24,595,"Nepticulidae",1
24,595,"Noctuidae",61
24,595,"Notodontidae",3
24,595,"Nymphalidae",30
24,595,"Papilionidae",9
24,595,"Pieridae",1
24,595,"Pterophoridae",3
24,595,"Saturniidae",8
24,595,"Yponomeutidae",3
24,616,"",5
24,616,"Erebidae",2
24,616,"Nymphalidae",6
24,616,"Papilionidae",2
24,617,"",4
24,617,"Depressariidae",1
24,617,"Erebidae",5
24,617,"Gelechiidae",1
24,617,"Geometridae",1
24,617,"Lacturidae",1
24,617,"Lasiocampidae",1
24,617,"Noctuidae",2
24,617,"Nymphalidae",2
24,617,"Papilionidae",1
24,618,"",12
24,618,"Crambidae",1
24,618,"Erebidae",31
24,618,"Geometridae",2
24,618,"Noctuidae",8
24,618,"Notodontidae",1
24,618,"Nymphalidae",53
24,618,"Papilionidae",6
24,619,"",15
24,619,"Erebidae",31
24,619,"Geometridae",6
24,619,"Lasiocampidae",1
24,619,"Noctuidae",22
24,619,"Nymphalidae",38
24,619,"Papilionidae",13
24,619,"Saturniidae",1
24,619,"Sphingidae",3
24,619,"Yponomeutidae",1
24,620,"",33
24,620,"Cossidae",1
24,620,"Erebidae",71
24,620,"Euteliidae",1
24,620,"Geometridae",16
24,620,"Lasiocampidae",10
24,620,"Lycaenidae",1
24,620,"Noctuidae",36
24,620,"Notodontidae",4
24,620,"Nymphalidae",54
24,620,"Papilionidae",22
24,620,"Psychidae",1
24,620,"Saturniidae",2
24,620,"Sphingidae",1
24,620,"Yponomeutidae",1
24,621,"",13
24,621,"Erebidae",60
24,621,"Geometridae",10
24,621,"Lasiocampidae",13
24,621,"Noctuidae",23
24,621,"Nolidae",1
24,621,"Nymphalidae",21
24,621,"Papilionidae",2
24,621,"Pieridae",1
24,621,"Psychidae",1
24,621,"Sphingidae",3
24,622,"",40
24,622,"Drepanidae",1
24,622,"Erebidae",71
24,622,"Geometridae",37
24,622,"Gracillariidae",1
24,622,"Hesperiidae",2
24,622,"Lasiocampidae",19
24,622,"Noctuidae",35
24,622,"Notodontidae",1
24,622,"Nymphalidae",23
24,622,"Papilionidae",44
24,622,"Pyralidae",1
24,622,"Sphingidae",2
24,644,"Crambidae",2
24,644,"Erebidae",3
24,644,"Noctuidae",2
24,644,"Notodontidae",1
24,644,"Nymphalidae",5
24,644,"Papilionidae",1
24,644,"Saturniidae",3
24,644,"Sphingidae",1
24,645,"",4
24,645,"Erebidae",7
24,645,"Noctuidae",3
24,645,"Nymphalidae",5
24,645,"Papilionidae",3
24,645,"Saturniidae",1
24,645,"Sphingidae",1
24,646,"",13
24,646,"Erebidae",39
24,646,"Geometridae",5
24,646,"Noctuidae",11
24,646,"Nymphalidae",15
24,646,"Papilionidae",12
24,646,"Saturniidae",6
24,647,"",12
24,647,"Crambidae",2
24,647,"Erebidae",32
24,647,"Gelechiidae",1
24,647,"Geometridae",11
24,647,"Hesperiidae",1
24,647,"Lasiocampidae",1
24,647,"Limacodidae",1
24,647,"Noctuidae",9
24,647,"Notodontidae",3
24,647,"Nymphalidae",12
24,647,"Papilionidae",18
24,647,"Saturniidae",9
24,647,"Sphingidae",4
24,648,"",18
24,648,"Crambidae",3
24,648,"Erebidae",48
24,648,"Geometridae",11
24,648,"Hesperiidae",2
24,648,"Lasiocampidae",7
24,648,"Lycaenidae",1
24,648,"Noctuidae",21
24,648,"Notodontidae",1
24,648,"Nymphalidae",10
24,648,"Papilionidae",3
24,648,"Pieridae",1
24,648,"Psychidae",2
24,648,"Pyralidae",1
24,648,"Saturniidae",4
24,648,"Sphingidae",4
24,649,"",20
24,649,"Attevidae",1
24,649,"Crambidae",4
24,649,"Depressariidae",1
24,649,"Erebidae",61
24,649,"Geometridae",14
24,649,"Lycaenidae",3
24,649,"Noctuidae",19
24,649,"Notodontidae",1
24,649,"Nymphalidae",18
24,649,"Papilionidae",36
24,649,"Pieridae",2
24,649,"Pyralidae",1
24,649,"Saturniidae",9
24,649,"Sphingidae",4
24,672,"",3
24,672,"Erebidae",5
24,672,"Geometridae",1
24,672,"Noctuidae",1
24,672,"Nymphalidae",3
24,672,"Sphingidae",1
24,672,"Zygaenidae",1
24,673,"",3
24,673,"Erebidae",7
24,673,"Geometridae",2
24,673,"Lasiocampidae",1
24,673,"Noctuidae",2
24,673,"Notodontidae",1
24,673,"Nymphalidae",4
24,673,"Papilionidae",1
24,673,"Saturniidae",4
24,673,"Sphingidae",2
24,674,"",7
24,674,"Erebidae",7
24,674,"Geometridae",5
24,674,"Noctuidae",3
24,674,"Notodontidae",1
24,674,"Nymphalidae",3
24,674,"Papilionidae",6
24,674,"Pieridae",1
24,674,"Saturniidae",1
24,674,"Sphingidae",2
24,675,"",12
24,675,"Erebidae",16
24,675,"Geometridae",3
24,675,"Lasiocampidae",1
24,675,"Noctuidae",4
24,675,"Notodontidae",1
24,675,"Nymphalidae",2
24,675,"Papilionidae",6
24,675,"Saturniidae",4
24,675,"Sphingidae",1
24,676,"",30
24,676,"Attevidae",1
24,676,"Crambidae",2
24,676,"Erebidae",70
24,676,"Gelechiidae",1
24,676,"Geometridae",20
24,676,"Hesperiidae",6
24,676,"Lasiocampidae",2
24,676,"Noctuidae",13
24,676,"Notodontidae",4
24,676,"Nymphalidae",19
24,676,"Papilionidae",9
24,676,"Pyralidae",2
24,676,"Saturniidae",9
24,676,"Sphingidae",7
24,702,"",21
24,702,"Crambidae",4
24,702,"Depressariidae",1
24,702,"Erebidae",42
24,702,"Geometridae",11
24,702,"Lasiocampidae",1
24,702,"Megalopygidae",1
24,702,"Noctuidae",21
24,702,"Notodontidae",7
24,702,"Nymphalidae",12
24,702,"Papilionidae",17
24,702,"Saturniidae",11
24,702,"Sphingidae",3
24,703,"",13
24,703,"Crambidae",4
24,703,"Erebidae",26
24,703,"Gelechiidae",1
24,703,"Geometridae",9
24,703,"Hesperiidae",1
24,703,"Limacodidae",1
24,703,"Noctuidae",9
24,703,"Notodontidae",6
24,703,"Nymphalidae",9
24,703,"Papilionidae",9
24,703,"Saturniidae",10
24,703,"Sphingidae",8
24,703,"Tortricidae",1
24,733,"Erebidae",5
24,733,"Noctuidae",1
24,733,"Saturniidae",1
24,733,"Sphingidae",2
24,736,"",4
24,736,"Erebidae",6
24,736,"Geometridae",3
24,736,"Lasiocampidae",5
24,736,"Lycaenidae",1
24,736,"Noctuidae",6
24,736,"Nymphalidae",4
24,736,"Pieridae",1
24,736,"Saturniidae",2
24,739,"",5
24,739,"Erebidae",12
24,739,"Geometridae",3
24,739,"Lasiocampidae",20
24,739,"Lycaenidae",3
24,739,"Noctuidae",5
24,739,"Nymphalidae",5
25,507,"",2
25,507,"Erebidae",8
25,507,"Geometridae",1
25,507,"Lasiocampidae",6
25,507,"Noctuidae",2
25,507,"Notodontidae",1
25,507,"Nymphalidae",6
25,534,"",15
25,534,"Erebidae",13
25,534,"Geometridae",6
25,534,"Lasiocampidae",8
25,534,"Noctuidae",12
25,534,"Nymphalidae",80
25,534,"Papilionidae",11
25,534,"Pterophoridae",1
25,534,"Saturniidae",1
25,534,"Sphingidae",10
25,535,"",2
25,535,"Erebidae",4
25,535,"Geometridae",5
25,535,"Lasiocampidae",14
25,535,"Noctuidae",3
25,535,"Nymphalidae",8
25,535,"Tortricidae",1
25,536,"",2
25,536,"Geometridae",2
25,536,"Lasiocampidae",13
25,536,"Noctuidae",1
25,536,"Nymphalidae",2
25,562,"",8
25,562,"Erebidae",18
25,562,"Geometridae",3
25,562,"Lasiocampidae",1
25,562,"Noctuidae",9
25,562,"Nymphalidae",40
25,562,"Papilionidae",8
25,562,"Saturniidae",2
25,562,"Sphingidae",7
25,563,"",4
25,563,"Erebidae",8
25,563,"Geometridae",4
25,563,"Lasiocampidae",11
25,563,"Noctuidae",1
25,563,"Nymphalidae",9
25,564,"",6
25,564,"Erebidae",8
25,564,"Geometridae",4
25,564,"Lasiocampidae",18
25,564,"Noctuidae",5
25,564,"Notodontidae",1
25,564,"Nymphalidae",20
25,564,"Sphingidae",1
25,565,"",6
25,565,"Erebidae",12
25,565,"Geometridae",2
25,565,"Lasiocampidae",10
25,565,"Noctuidae",6
25,565,"Nymphalidae",4
25,565,"Pieridae",1
25,565,"Sphingidae",1
25,565,"Tortricidae",1
25,566,"",22
25,566,"Coleophoridae",1
25,566,"Drepanidae",1
25,566,"Erebidae",43
25,566,"Gelechiidae",2
25,566,"Geometridae",18
25,566,"Lasiocampidae",18
25,566,"Lycaenidae",3
25,566,"Noctuidae",22
25,566,"Notodontidae",1
25,566,"Nymphalidae",11
25,566,"Papilionidae",7
25,566,"Pieridae",2
25,566,"Pterophoridae",1
25,566,"Saturniidae",1
25,566,"Sphingidae",2
25,566,"Tortricidae",3
25,566,"Yponomeutidae",2
25,567,"",10
25,567,"Erebidae",29
25,567,"Geometridae",9
25,567,"Lasiocampidae",19
25,567,"Lycaenidae",3
25,567,"Noctuidae",14
25,567,"Notodontidae",1
25,567,"Nymphalidae",6
25,567,"Papilionidae",10
25,567,"Pieridae",1
25,568,"",8
25,568,"Erebidae",13
25,568,"Geometridae",1
25,568,"Lasiocampidae",16
25,568,"Noctuidae",1
25,568,"Nymphalidae",1
25,568,"Papilionidae",2
25,568,"Tortricidae",1
25,589,"",1
25,589,"Erebidae",12
25,589,"Noctuidae",3
25,589,"Nymphalidae",6
25,589,"Papilionidae",2
25,589,"Sphingidae",2
25,590,"",15
25,590,"Crambidae",2
25,590,"Erebidae",54
25,590,"Geometridae",2
25,590,"Lasiocampidae",1
25,590,"Noctuidae",15
25,590,"Nymphalidae",43
25,590,"Papilionidae",10
25,590,"Pieridae",1
25,590,"Pterophoridae",1
25,590,"Saturniidae",1
25,590,"Sphingidae",3
25,591,"",10
25,591,"Erebidae",42
25,591,"Geometridae",6
25,591,"Lasiocampidae",5
25,591,"Noctuidae",5
25,591,"Notodontidae",2
25,591,"Nymphalidae",25
25,591,"Papilionidae",8
25,591,"Pterophoridae",1
25,591,"Tortricidae",1
25,592,"",10
25,592,"Crambidae",1
25,592,"Erebidae",32
25,592,"Geometridae",3
25,592,"Lasiocampidae",9
25,592,"Lycaenidae",1
25,592,"Noctuidae",15
25,592,"Nymphalidae",22
25,592,"Papilionidae",6
25,592,"Pterophoridae",1
25,593,"",43
25,593,"Crambidae",2
25,593,"Drepanidae",1
25,593,"Erebidae",235
25,593,"Gelechiidae",1
25,593,"Geometridae",28
25,593,"Hesperiidae",1
25,593,"Lasiocampidae",55
25,593,"Lycaenidae",2
25,593,"Noctuidae",49
25,593,"Notodontidae",1
25,593,"Nymphalidae",97
25,593,"Papilionidae",49
25,593,"Pieridae",1
25,593,"Psychidae",1
25,593,"Pterophoridae",3
25,593,"Pyralidae",1
25,593,"Saturniidae",1
25,593,"Sphingidae",4
25,593,"Tortricidae",4
25,593,"Yponomeutidae",2
25,594,"",12
25,594,"Depressariidae",3
25,594,"Erebidae",47
25,594,"Gelechiidae",1
25,594,"Geometridae",8
25,594,"Lasiocampidae",14
25,594,"Noctuidae",7
25,594,"Notodontidae",1
25,594,"Nymphalidae",17
25,594,"Papilionidae",10
25,594,"Sphingidae",1
25,594,"Tortricidae",1
25,594,"Yponomeutidae",1
25,595,"",32
25,595,"Crambidae",3
25,595,"Erebidae",74
25,595,"Eriocraniidae",1
25,595,"Geometridae",15
25,595,"Gracillariidae",3
25,595,"Lasiocampidae",27
25,595,"Noctuidae",30
25,595,"Notodontidae",2
25,595,"Nymphalidae",20
25,595,"Papilionidae",16
25,595,"Psychidae",2
25,595,"Pyralidae",1
25,595,"Saturniidae",4
25,595,"Sphingidae",7
25,595,"Tineidae",1
25,595,"Tortricidae",3
25,595,"Yponomeutidae",1
25,616,"",6
25,616,"Erebidae",7
25,616,"Noctuidae",1
25,616,"Notodontidae",1
25,616,"Nymphalidae",2
25,616,"Papilionidae",1
25,616,"Saturniidae",1
25,616,"Sphingidae",1
25,617,"",1
25,617,"Erebidae",5
25,617,"Nymphalidae",3
25,617,"Saturniidae",1
25,617,"Sphingidae",1
25,618,"",11
25,618,"Erebidae",47
25,618,"Geometridae",6
25,618,"Lasiocampidae",2
25,618,"Notodontidae",1
25,618,"Nymphalidae",40
25,618,"Papilionidae",8
25,618,"Sphingidae",1
25,619,"",16
25,619,"Crambidae",1
25,619,"Erebidae",49
25,619,"Geometridae",10
25,619,"Noctuidae",16
25,619,"Nymphalidae",22
25,619,"Papilionidae",22
25,619,"Pieridae",1
25,620,"",19
25,620,"Crambidae",1
25,620,"Erebidae",88
25,620,"Gelechiidae",1
25,620,"Geometridae",20
25,620,"Lasiocampidae",3
25,620,"Noctuidae",17
25,620,"Nymphalidae",48
25,620,"Papilionidae",22
25,620,"Pterophoridae",1
25,620,"Saturniidae",2
25,621,"",8
25,621,"Erebidae",36
25,621,"Geometridae",7
25,621,"Hesperiidae",1
25,621,"Lasiocampidae",6
25,621,"Noctuidae",11
25,621,"Notodontidae",1
25,621,"Nymphalidae",17
25,621,"Papilionidae",3
25,621,"Pieridae",1
25,621,"Saturniidae",1
25,621,"Sphingidae",2
25,622,"",29
25,622,"Coleophoridae",1
25,622,"Crambidae",1
25,622,"Erebidae",107
25,622,"Euteliidae",1
25,622,"Gelechiidae",1
25,622,"Geometridae",39
25,622,"Lasiocampidae",12
25,622,"Lycaenidae",1
25,622,"Noctuidae",27
25,622,"Nolidae",1
25,622,"Notodontidae",4
25,622,"Nymphalidae",34
25,622,"Papilionidae",86
25,622,"Psychidae",1
25,622,"Pyralidae",1
25,622,"Saturniidae",4
25,622,"Sphingidae",4
25,622,"Tortricidae",1
25,644,"",10
25,644,"Erebidae",6
25,644,"Limacodidae",1
25,644,"Nymphalidae",6
25,644,"Papilionidae",2
25,644,"Sphingidae",1
25,645,"",2
25,645,"Erebidae",7
25,645,"Noctuidae",6
25,645,"Nymphalidae",2
25,645,"Papilionidae",1
25,645,"Sphingidae",2
25,646,"",13
25,646,"Crambidae",1
25,646,"Erebidae",41
25,646,"Geometridae",4
25,646,"Noctuidae",6
25,646,"Notodontidae",2
25,646,"Nymphalidae",7
25,646,"Papilionidae",4
25,646,"Psychidae",1
25,646,"Saturniidae",3
25,646,"Sphingidae",2
25,647,"",7
25,647,"Erebidae",37
25,647,"Euteliidae",1
25,647,"Geometridae",7
25,647,"Hesperiidae",1
25,647,"Noctuidae",11
25,647,"Nymphalidae",13
25,647,"Papilionidae",19
25,647,"Pieridae",2
25,647,"Saturniidae",5
25,647,"Sphingidae",2
25,648,"",11
25,648,"Crambidae",1
25,648,"Erebidae",69
25,648,"Geometridae",8
25,648,"Hesperiidae",1
25,648,"Lasiocampidae",3
25,648,"Lycaenidae",1
25,648,"Noctuidae",15
25,648,"Notodontidae",2
25,648,"Nymphalidae",7
25,648,"Papilionidae",5
25,648,"Pieridae",2
25,648,"Psychidae",1
25,648,"Pyralidae",1
25,648,"Saturniidae",3
25,648,"Sphingidae",2
25,649,"",34
25,649,"Crambidae",3
25,649,"Erebidae",130
25,649,"Geometridae",21
25,649,"Hesperiidae",3
25,649,"Lasiocampidae",1
25,649,"Limacodidae",2
25,649,"Lycaenidae",2
25,649,"Noctuidae",36
25,649,"Notodontidae",7
25,649,"Nymphalidae",27
25,649,"Papilionidae",42
25,649,"Pieridae",4
25,649,"Pyralidae",1
25,649,"Saturniidae",6
25,649,"Sphingidae",8
25,672,"",1
25,672,"Erebidae",6
25,672,"Sphingidae",2
25,673,"",8
25,673,"Erebidae",11
25,673,"Hesperiidae",1
25,673,"Noctuidae",4
25,673,"Notodontidae",1
25,673,"Nymphalidae",2
25,673,"Pieridae",1
25,673,"Psychidae",1
25,673,"Saturniidae",5
25,673,"Sphingidae",1
25,674,"",9
25,674,"Crambidae",2
25,674,"Erebidae",11
25,674,"Gelechiidae",1
25,674,"Geometridae",2
25,674,"Limacodidae",1
25,674,"Noctuidae",7
25,674,"Notodontidae",1
25,674,"Nymphalidae",7
25,674,"Papilionidae",2
25,674,"Saturniidae",4
25,674,"Tortricidae",1
25,675,"",5
25,675,"Crambidae",2
25,675,"Erebidae",29
25,675,"Noctuidae",5
25,675,"Notodontidae",1
25,675,"Nymphalidae",3
25,675,"Papilionidae",7
25,675,"Saturniidae",4
25,675,"Sphingidae",1
25,676,"",31
25,676,"Crambidae",10
25,676,"Erebidae",96
25,676,"Euteliidae",1
25,676,"Geometridae",24
25,676,"Hesperiidae",4
25,676,"Lasiocampidae",1
25,676,"Lycaenidae",1
25,676,"Noctuidae",24
25,676,"Notodontidae",12
25,676,"Nymphalidae",19
25,676,"Papilionidae",23
25,676,"Pieridae",1
25,676,"Pyralidae",2
25,676,"Saturniidae",7
25,676,"Sphingidae",10
25,676,"Tortricidae",1
25,702,"",20
25,702,"Erebidae",31
25,702,"Euteliidae",1
25,702,"Geometridae",7
25,702,"Hesperiidae",1
25,702,"Lasiocampidae",1
25,702,"Noctuidae",7
25,702,"Notodontidae",7
25,702,"Nymphalidae",10
25,702,"Papilionidae",24
25,702,"Pyralidae",2
25,702,"Saturniidae",14
25,702,"Sphingidae",8
25,703,"",27
25,703,"Crambidae",7
25,703,"Erebidae",40
25,703,"Euteliidae",1
25,703,"Geometridae",15
25,703,"Hesperiidae",4
25,703,"Lycaenidae",1
25,703,"Noctuidae",20
25,703,"Notodontidae",14
25,703,"Nymphalidae",7
25,703,"Papilionidae",8
25,703,"Psychidae",1
25,703,"Saturniidae",9
25,703,"Sphingidae",13
25,733,"",1
25,733,"Erebidae",4
25,733,"Geometridae",1
25,733,"Noctuidae",1
25,733,"Papilionidae",2
25,733,"Sphingidae",1
25,736,"",4
25,736,"Crambidae",1
25,736,"Erebidae",4
25,736,"Geometridae",1
25,736,"Lasiocampidae",3
25,736,"Noctuidae",4
25,736,"Notodontidae",2
25,736,"Nymphalidae",5
25,736,"Papilionidae",4
25,736,"Saturniidae",3
25,739,"",5
25,739,"Erebidae",2
25,739,"Lasiocampidae",16
25,739,"Lycaenidae",1
25,739,"Noctuidae",1
25,739,"Sphingidae",3
26,507,"",3
26,507,"Erebidae",2
26,507,"Lasiocampidae",2
26,507,"Noctuidae",1
26,507,"Nymphalidae",11
26,507,"Sphingidae",1
26,534,"",13
26,534,"Depressariidae",1
26,534,"Erebidae",21
26,534,"Geometridae",7
26,534,"Lasiocampidae",4
26,534,"Noctuidae",7
26,534,"Notodontidae",1
26,534,"Nymphalidae",34
26,534,"Papilionidae",7
26,534,"Saturniidae",2
26,534,"Sphingidae",8
26,535,"",6
26,535,"Erebidae",6
26,535,"Geometridae",2
26,535,"Lasiocampidae",6
26,535,"Noctuidae",2
26,535,"Nymphalidae",24
26,535,"Sphingidae",1
26,536,"",3
26,536,"Erebidae",6
26,536,"Lasiocampidae",5
26,536,"Tortricidae",1
26,562,"",12
26,562,"Erebidae",15
26,562,"Geometridae",4
26,562,"Lycaenidae",1
26,562,"Noctuidae",11
26,562,"Nymphalidae",22
26,562,"Papilionidae",5
26,562,"Saturniidae",2
26,562,"Sphingidae",12
26,563,"",2
26,563,"Erebidae",11
26,563,"Geometridae",4
26,563,"Lasiocampidae",7
26,563,"Noctuidae",2
26,563,"Nymphalidae",11
26,563,"Papilionidae",1
26,564,"",9
26,564,"Erebidae",11
26,564,"Gelechiidae",1
26,564,"Geometridae",2
26,564,"Gracillariidae",1
26,564,"Hesperiidae",1
26,564,"Lasiocampidae",10
26,564,"Noctuidae",2
26,564,"Notodontidae",2
26,564,"Nymphalidae",24
26,564,"Papilionidae",1
26,564,"Pieridae",1
26,564,"Pterophoridae",1
26,564,"Sphingidae",1
26,564,"Tortricidae",2
26,565,"",16
26,565,"Erebidae",31
26,565,"Geometridae",6
26,565,"Lasiocampidae",14
26,565,"Lycaenidae",1
26,565,"Noctuidae",10
26,565,"Nymphalidae",10
26,566,"",19
26,566,"Depressariidae",5
26,566,"Drepanidae",2
26,566,"Erebidae",72
26,566,"Gelechiidae",1
26,566,"Geometridae",13
26,566,"Lasiocampidae",6
26,566,"Limacodidae",1
26,566,"Lycaenidae",4
26,566,"Noctuidae",27
26,566,"Notodontidae",4
26,566,"Nymphalidae",19
26,566,"Papilionidae",15
26,566,"Pieridae",2
26,566,"Psychidae",1
26,566,"Pterophoridae",2
26,566,"Saturniidae",3
26,566,"Sphingidae",2
26,566,"Tortricidae",1
26,566,"Yponomeutidae",1
26,567,"",16
26,567,"Drepanidae",1
26,567,"Erebidae",37
26,567,"Geometridae",4
26,567,"Lasiocampidae",4
26,567,"Noctuidae",17
26,567,"Nymphalidae",6
26,567,"Papilionidae",18
26,567,"Psychidae",1
26,567,"Pterophoridae",2
26,567,"Sphingidae",5
26,568,"",7
26,568,"Erebidae",26
26,568,"Gelechiidae",1
26,568,"Geometridae",1
26,568,"Lasiocampidae",8
26,568,"Noctuidae",9
26,568,"Nymphalidae",8
26,568,"Papilionidae",3
26,568,"Saturniidae",2
26,568,"Tortricidae",2
26,589,"",3
26,589,"Crambidae",1
26,589,"Erebidae",10
26,589,"Noctuidae",5
26,589,"Notodontidae",1
26,589,"Nymphalidae",9
26,589,"Pieridae",1
26,589,"Plutellidae",1
26,589,"Sphingidae",2
26,590,"",12
26,590,"Crambidae",1
26,590,"Erebidae",43
26,590,"Geometridae",5
26,590,"Lasiocampidae",2
26,590,"Noctuidae",13
26,590,"Nymphalidae",20
26,590,"Papilionidae",10
26,590,"Pieridae",1
26,590,"Pyralidae",1
26,590,"Sphingidae",4
26,591,"",11
26,591,"Erebidae",62
26,591,"Geometridae",5
26,591,"Noctuidae",13
26,591,"Notodontidae",1
26,591,"Nymphalidae",24
26,591,"Papilionidae",8
26,592,"",4
26,592,"Crambidae",1
26,592,"Erebidae",52
26,592,"Geometridae",2
26,592,"Lasiocampidae",6
26,592,"Noctuidae",3
26,592,"Nymphalidae",22
26,592,"Papilionidae",8
26,592,"Sphingidae",1
26,593,"",40
26,593,"Erebidae",288
26,593,"Geometridae",24
26,593,"Gracillariidae",1
26,593,"Lasiocampidae",31
26,593,"Lycaenidae",2
26,593,"Noctuidae",45
26,593,"Notodontidae",4
26,593,"Nymphalidae",117
26,593,"Papilionidae",102
26,593,"Pieridae",3
26,593,"Psychidae",1
26,593,"Pterophoridae",2
26,593,"Saturniidae",4
26,593,"Sphingidae",7
26,593,"Tortricidae",3
26,593,"Yponomeutidae",1
26,594,"",12
26,594,"Erebidae",78
